Path/Name,Phrase
ivr/ivr-recording_paused,Aufnahme-Pause.
ivr/ivr-recording_deleted,Aufnahme gelöscht.
ivr/ivr-no_longer_in_queue,Sie sind nicht mehr in der Warteschlange.
ivr/ivr-withdrawn,zurückgezogen.
ivr/ivr-question,Frage
ivr/ivr-questions,Fragen
ivr/ivr-has_been_answered,wurde beantwortet.
ivr/ivr-has_been_removed,wurde entfernt.
ivr/ivr-no_questions_in_queue,Keine Fragen in der Warteschlange.
ivr/ivr-is_now_on,ist jetzt ein.
ivr/ivr-is_now_off,ist jetzt aus.
ivr/ivr-phone_not_make_external_calls,Dieses Telefon darf keine externen Nummern anrufen.
ivr/ivr-id_number,Identifikationsnummer
ivr/ivr-skip_instructions,Um diese Anleitung zu überspringen
ivr/ivr-hangup_to_discard,"Um die Aufnahme zu verwerfen, legen Sie auf, ohne eine Taste zu drücken."
ivr/ivr-or_press,oder drücken Sie
ivr/ivr-for_english_press,"Für Englisch, drücken Sie"
ivr/ivr-call_cannot_be_completed_as_dialed,Kein Anschluss unter dieser Nummer.
ivr/ivr-please_check_number_try_again,Bitte überprüfen Sie die Nummer und versuchen Sie es erneut.
ivr/ivr-failure_reason_is,Der Grund für den Fehler ist
ivr/ivr-unallocated_number,nicht vergebene Nummer
ivr/ivr-no_user_response,keine Antwort
ivr/ivr-invalid_number_format,ungültiges Zahlenformat
ivr/ivr-invalid_sound_prompt,ungültige Sprachansage
ivr/ivr-gateway_down,Netzübergang außer Betrieb
ivr/ivr-no_route_destination,keine Route zum Ziel
ivr/ivr-user_busy,Benutzer besetzt
ivr/ivr-call_rejected,Anruf wurde abgewiesen
ivr/ivr-normal_unspecified,Grund nicht angegeben
ivr/ivr-incompatible_destination,Inkompatibles Ziel
ivr/ivr-normal_clearing,Normaler Verbindungsabbau
ivr/ivr-not_have_permission,"Sie haben nicht das Recht, diese Aktion durchzuführen."
ivr/ivr-youre_doing_it_wrong,"Sie machen es falsch, aber ich werde trotzdem versuchen, Sie zu Verbinden. Dummkopf!"
ivr/ivr-were_asterisk_free,drei ... zwei ... eins ... wir sind ASTERISK los!
ivr/ivr-douche_telecom,Vielen Dank für Ihren Anruf bei der Dusche Telekom A G. Bei uns fühlen sich Ihre Anrufe niemals nicht so frisch an! 
ivr/ivr-to_learn_more_about_freeswitch,Um mehr über FreeSWITCH zu erfahren
ivr/ivr-there_is,Es gibt
ivr/ivr-do_not_call_list,Diese Nummer ist auf der Sperrliste.
ivr/ivr-call_attempt_aborted,Der Verbindungsaufbau wurde abgebrochen.
ivr/ivr-to_wait_stay_on_the_line,"Bitte bleiben Sie in der Leitung, um auf den nächsten freien Bearbeiter zu warten."
ivr/ivr-if_you_would_like_us_to_call_back,"Wenn Sie möchten, dass wir Sie zurückrufen, drücken Sie bitte"
ivr/ivr-it_appears_that_your_phone_number_is,Die von Ihnen übermittelte Rufnummer ist
ivr/ivr-would_you_like_to_receive_a_call_at_this_number,Möchten Sie einen Rückruf unter dieser Nummer?
ivr/ivr-please_enter_the_number_where_we_can_reach_you,"Bitte geben Sie die Nummer ein, unter der wir Sie erreichen können."
ivr/ivr-we_will_return_your_call_at_this_number,Wir werden so schnell wie möglich zurückrufen.
ivr/ivr-anonymous_caller,Anonymer Anrufer.
ivr/ivr-freeguipy,"Bitte nehmen Sie sich ein Stück kostenlose, klebrige Torte"
ivr/ivr-learn_more_freeguipydotorg,Mehr Informationen erhalten Sie unter F R E E G U I P Y punkt org
ivr/ivr-terribly_wrong_awkward,"Irgendetwas ist ganz, ganz fürchterlich schiefgelaufen. Wie peinlich!"
ivr/ivr-it_was_that_bug,Ich glaub's ja nicht. Es war DIESER Fehler!
ivr/ivr-concentrate,Konzentrieren Sie sich. Achten Sie auf den Hasen! ACHTEN SIE AUF DEN HASEN!
ivr/ivr-file_a_jira,"Wenn Sie es nicht mögen, können Sie ein Ticket aufmachen."
ivr/ivr-founder_of_freesource,"Darf ich Ihnen vorstellen, den Gründer von FreeSOURCE, Anthony Ministrone."
ivr/ivr-cold_foolish,"Hey Mann, das ist dumm. SAUDUMM."
ivr/ivr-trollover_minutes,Herzlichen Glückwunsch. Sie haben diesen Monat 1500 Überlaberungs-Minuten verdient.
ivr/ivr-yuno_silent_drill,Alter!
ivr/ivr-beacuase,"Weile, die Stimmen warn zimlich gutt."
ivr/ivr-day_mode,Tag-Modus
ivr/ivr-night_mode,Nacht-Modus
ivr/ivr-lunch_mode,Mittagspausen-Modus
ivr/ivr-custom_mode_number,Nutzerspezifischer Modus Nummer
ivr/ivr-not_have_permission_to_edit,Sie haben keine Berechtigung für die Änderung von
ivr/ivr-this_feature,Diesem Merkmal.
ivr/ivr-feature,Merkmal.
ivr/ivr-automated_attendants,Automatische Anrufbeantworter.
ivr/ivr-automated_attendant,Automatischer Anrufbeantworter.
ivr/ivr-please_enter_extension_number_of,"Bitte geben Sie die Nummer der Nebenstelle ein, von dem"
ivr/ivr-that_you_would_like_to_modify,das Sie ändern wollen.
ivr/ivr-invalid_extension_try_again,Ungültige Nebenstelle. Bitte versuchen Sie es erneut.
ivr/ivr-modify_main_prompts,Für die Änderung einer Haupt-Ansage
ivr/ivr-modify_option_prompts,Für die Änderung einer Options-Ansage
ivr/ivr-hear_usage_stats,Um Nutzungsstatistiken anzuhören
ivr/ivr-at_the_tone,Nach dem Signalton
ivr/ivr-record_prompt,Bite nehmen Sie die Ansage auf.
ivr/ivr-record_short_greeting,Bitte nehmen Sie die kurz-Begrüßung auf.
ivr/ivr-record_invalid_sound,Bitte nehmen Sie den ungültig-Ton auf.
ivr/ivr-record_exit_sound,Bite nehmen Sie den verlassen-Ton auf.
ivr/ivr-when_finished_press_any_key,"Wenn Sie fertig sind, drücken Sie bitte irgendeine Taste."
ivr/ivr-press_key_of_prompt_to_modify,"Bitte drücken Sie die Taste der Ansage, die Sie ändern möchten."
ivr/ivr-key,Taste
ivr/ivr-does_not_contain_a_recording,enthält keine Aufnahme.
ivr/ivr-already_contains_a_recording,enthält bereits eine Aufnahme.
ivr/ivr-option,Option
ivr/ivr-has_had,hatte
ivr/ivr-visitors,Besucher.
ivr/ivr-visitor,Besucher.
ivr/ivr-reset_usage_totals,Um die Zähler der Nutzungsstatistik zurückzusetzen
ivr/ivr-reset_usage_totals_confirm,Sie haben die Zähler-Rücksetzung ausgewählt.
ivr/ivr-to_confirm,um zu bestätigen.
ivr/ivr-usage_totals_have_been_reset,Die Zähler der Nutzungsstatistik wurden auf Null zurückgesetzt.
ivr/ivr-to_modify,Um zu ändern
ivr/ivr-to_modify_main_prompt,Für die Änderung einer Haupt-Ansage
ivr/ivr-short_greeting,der kurz-Begrüßung.
ivr/ivr-ivalid_sound_prompt,des ungültig-Tons.
ivr/ivr-exit_sound_prompt,des verlassen-Tons.
ivr/ivr-not_accept_anonymous_calls,Diese Person akzeptiert keine anonymen Anrufe.
ivr/ivr-to_accept_press,"Um zu akzeptieren, drücken Sie bitte"
ivr/ivr-to_reject,Um abzuweisen
ivr/ivr-hang_up,legen Sie auf.
ivr/ivr-to_reject_hangup,"Um abzuweisen, legen Sie auf, ohne eine Taste zu drücken."
ivr/ivr-access_denied,Zugang verweigert.
ivr/ivr-perform_dtmf_test,"Um einen D T M F test zu machen, drücken Sie bitte"
ivr/ivr-perform_echo_test,"Um einen Echo-test zu machen, drücken Sie bitte"
ivr/ivr-perform_delayed_echo_test,"Um einen verzögerten Echo-test zu machen, drücken Sie bitte"
ivr/ivr-hangup_to_end_test,"Legen Sie auf, um den Test zu beenden."
ivr/ivr-read_each_key_press_back,Drücken Sie eine oder mehrere Tasten. Jede gedrückte Taste wird Ihnen vorgelesen.
ivr/ivr-echo_your_audio_back,Nach dem Signalton wird Ihr Audio-Signal an Sie zurückgesendet.
ivr/ivr-delayed_echo_your_audio_back,Nach dem Signalton wird Ihr Audio-Signal zeitverzögert an Sie zurückgesendet.
ivr/ivr-send_fax,"Um ein Fax zu senden, drücken Sie bitte"
ivr/ivr-enter_number_send_fax,"Bitte geben Sie die Nummer ein, an die dieses Fax gesendet werden soll. Dann drücken Sie bitte die Raute Taste."
ivr/ivr-send_fax_now,Verschicke Ihr Fax jetzt.
ivr/ivr-has_been_added_to_the_blacklist,wurde auf die Sperrliste gesetzt.
ivr/ivr-has_been_removed_from_blacklist,wurde von der Sperrliste entfernt.
ivr/ivr-enter_number_to_add_to_blacklist,"Bitte geben Sie die Nummer ein, die zur Sperrliste hinzugefügt werden soll."
ivr/ivr-enter_number_to_remove_from_blacklist,"Bitte geben Sie die Nummer ein, die zur Sperrliste entfernt werden soll."
ivr/ivr-is_not_on_the_blacklist,ist nicht auf der Sperrliste.
ivr/ivr-is_already_on_the_blacklist,ist bereits auf der Sperrliste.
ivr/ivr-for_other_options,"Für weitere Optionen, drücken Sie bitte"
ivr/ivr-your_caller_id_information_is,Die von Ihnen übermittelte Rufnummer ist
ivr/ivr-call_screening_enabled,Rufnummernunterdrückung wurde aktiviert.
ivr/ivr-call_screening_disabled,Rufnummernunterdrückung wurde deaktiviert.
ivr/ivr-prompt,Ansage.
ivr/ivr-enabled,aktiviert.
ivr/ivr-disabled,deaktiviert.
ivr/ivr-aint_nobody_got_time_for_that,Niemand hat doch Zeit für sowas!
ivr/ivr-we_would_support,"Wir würden Ihnen ja helfen bis Ihnen Hören und Sehen vergeht, wenn Sie doch nur unsere Anrufe und E-Mails beantworten würden."
ivr/ivr-suck,nerven.
ivr/ivr-sucks,nervt.
ivr/ivr-to_redial_last_call,Um Ihre letzte Nummer erneut zu wählen
ivr/ivr-ensure_service_keeps_working,Um die Funktion Ihres Dienstes sicherzustellen
ivr/ivr-please_contact,Bitte wenden Sie sich an
ivr/ivr-the_billing_department,die Rechnungs-Abteilung
ivr/ivr-by_dialing,durch Wahl von
ivr/ivr-credit_card_could_not_be_charged,Die hinterlegte Kreditkarten Nummer konnte nicht belastet werden.
ivr/ivr-units,Einheiten
ivr/ivr-per_minute,pro Minute.
ivr/ivr-your_caller_id_number_is_blocked,Die von Ihnen übermittelte Rufnummer ist gesperrt.
ivr/ivr-unblock_caller_id,"Sie müssen die von Ihnen übermittelte Rufnummer entsprerren, um die Anruf-Karte ohne PIN benutzen zu können."
ivr/ivr-request_or_use_pin,Alternativ können Sie auch eine PIN für Ihr Konto verwenden.
ivr/ivr-you_have_used,Sie haben genutzt
ivr/ivr-out_of,von
ivr/ivr-next_billing_cycle,Der nächste Abrechnungszeitraum beginnt am
ivr/ivr-nothing,Nichts.
ivr/ivr-to_skip,Zum Überspringen der
ivr/ivr_connect_live_operator,Bitte warten Sie. Wir verbinden Sie mit der Vermittlung.
ivr/ivr-connect_actual_human_being,Bitte warten Sie. Wir verbinden Sie mit einem echten Menschen.
ivr/ivr-system_down_for_maintenance,Das System wird für Wartungsarbeiten heruntergefahren.
ivr/ivr-system_back_up_in_approximately,Das System wird wieder zur Verfügung stehen in etwa
ivr/ivr-you_lose,"Da haben wir es, Schwarz auf Weiß, kristallklar! Sie haben kohlensäurehaltige Drinks gestohlen! Sie sind an die Decke gestoßen, die jetzt gewaschen und sterilisiert werden muss, damit man sich nichts holt! Sie verlieren! Guten Tag der Herr!"
ivr/ivr-cold_pop,"Für ein kaltes Getränk, drücken Sie bitte"
ivr/ivr-barbecuing,"Wenn Sie dachten dass jemand grillt, drücken Sie bitte"
ivr/ivr-no_shoes,"Wenn Sie keine Schuhe und nichts anderes mitgenommen haben und um Ihr Leben gerannt sind, drücken Sie bitte"
ivr/ivr-smoke_got_you,"Wenn bei Ihnen Rauch hereingelassen wurde, drücken Sie bitte"
ivr/ivr-got_bronchitis,"Wenn Sie eine Bronchitis haben, drücken Sie bitte"
ivr/ivr-nobody_got_time_for_that,"Wenn Sie keine Zeit für sowas haben, drücken Sie bitte"
ivr/ivr-reminder_for,Dies ist eine Erinnerung an
ivr/ivr-appointment_schedule_for,Sie haben einen Termin um
ivr/ivr-Your_verification_PIN_is,Ihre PIN ist
ivr/ivr-hotseat_intro,"Um das Fliegender-Wechsel-Menü zu hören, geben Sie bitte die Nummer Ihrer Nebenstelle ein, gefolgt von der Raute Taste."
ivr/ivr-modify_main_prompt,Um die Haupt-Ansage zu ändern
ivr/ivr-hotseat_pin,"Bitte geben Sie Ihre PIN ein, gefolgt von der Raute Taste."
ivr/ivr-hotseat_options,"Um dieses Telefon Ihrer Nebenstelle zuzuordnen, drücken Sie bitte 1. Um die Zuordnung zu löschen, drücken Sie 2."
ivr/ivr-maximum_number_of_channels,Sie haben die maximale Anzahl von Kanälen erreicht.
ivr/ivr-to_do_a_echo_test,Um einen Echo-Test zu machen
misc/call_secured,Dieser Anruf wurde gesichert
misc/followed,gefolgt von der Raute Taste
misc/if_you_are_this_person,Wenn Sie diese Person sind
misc/if_you_would_like_to,Wenn Sie möchten
misc/provide_reference_number,Angabe der Referenznummer
misc/transfer1,"Bitte geben Sie die Durchwahl ein, an die Sie weiterleiten wollen"
misc/transfer2,Weiterleiten
misc/we_are_trying_to_reach,Wir versuchen zu erreichen
misc/error,Es ist ein Fehler aufgetreten. Bitte benachrichtigen Sie den Administrator.
misc/misc-your_call_will_be_terminated_in,Ihr Anruf wird beendet in
misc/misc-your_call_has_been_terminated,Ihr Anruf wurde beendet.
misc/misc-to_hear_about_cluecon,Um etwas über die ClueCon zu erfahren
misc/misc-cluecon_is_premier_conference,Die ClueCon ist die wichtigste Konferenz für Open Source Telefonie Entwickler.
misc/misc-chicago_each_summer,Sie findet jeden Sommer in Chicago statt.
misc/misc-wide_range_of_persons,"Die ClueCon bringt ein breites Spektrum von VoIP Ingenieuren, Software-Entwicklern und Geschäftsleuten zusammen."
misc/misc-support_open_source_by_attending,"Indem Sie an der ClueCon teilnehmen, zeigen Sie nicht nur Unterstützung für FreeSwitch, sondern auch für das ganze Spektrum der Open Source Telefonie Software."
misc/misc-freeswitch_sponsored_by_ostag,"FreeSWITCH ist eine Open Source Software, die von der Open Source Telephony Advancement Group OSTAG unterstützt wird."
misc/misc-ostag_learn_more,OSTAG treibt die nächste Generation der Telefonie durch Open Source Software voran. Mehr Informationen erhalten Sie unter W W W punkt OSTAG punkt org.
misc/misc-learn_more_about_freeswitch_solutions,"Um mehr über FreeSWITCH Lösungen zu erfahren, drücken Sie bitte"
misc/misc-information_about_freeswitch,"Um mehr über FreeSWITCH zu erfahren, drücken Sie bitte"
misc/misc-freeswitch_is_state_of_the_art,FreeSWITCH ist eine Telekommunikations-Plattform auf dem neuesten Stand der Technik.
misc/misc-it_is_stable_scalable_extensible,"Sie ist stabil, hoch skalierbar und erweiterbar."
misc/misc-free_to_download,Und das beste ist: jedermann kann sie kostenlos herunterladen und benutzen.
misc/misc-freeswitch_dot_org_more,Besuchen Sie W W W punkt freeswitch punkt org um mehr über unser Projekt und die weltweite Gemeinschaft zu erfahren.
misc/misc-Sangoma,Sangoma.
misc/misc-fss_best_consulting,"FreeSWITCH Solutions bietet das beste FreeSWITCH consulting, das man für Geld kaufen kann."
misc/misc-fss_network_of_experts,"Wir haben ein Netzwerk von FreeSWITCH experten, das auch die Kern-Entwickler von FreeSWITCH umfasst."
misc/misc-fss_contact_us,"Nehmen Sie mit uns Kontakt auf unter W W W punkt freeswitch solutions punkt com um zu erfahren wie wir Sie unterstützen können, ihre FreeSWITCH Erfahrung auf ein ganz neues Niveau zu bringen."
misc/misc-soccer_mom,Das ist so ein Scheiß für Helikopter-Eltern.
misc/misc-speak_live_with_community,Möchten Sie live mit anderen Mitgliedern der FreeSWITCH Gemeinschaft reden?
misc/misc-join_us_each_wed,"Machen Sie mit, jeden Mittwoch um 13 Uhr nordamerikanischer Ostküsten-Zeit beziehungsweise 19 Uhr mitteleuropäischer Zeit, bei der öffentlichen FreeSWITCH Konferenz."
misc/misc-more_info_wiki,Weitere Informationen gibt es online unter wiki punkt FreeSwitch punkt org.
misc/misc-welcome_freeswitch_conf_call,Willkommen bei der FreeSWITCH Telefonkonferenz!
misc/misc-e164_dot_org,E hundert vierundsechtzig punkt org
misc/phone_not_auth,Dieses Telefon darf keine externen Nummern wählen.
misc/sorry,Es tut mir leid.
misc/call_monitoring_blurb,Dieser Anruf kann zur Qualitätssicherung oder für Trainings-Zwecke überwacht oder aufgenommen werden.
misc/es,Spanisch.
misc/invalid_extension,Das ist eine ungültige Durchwahl.
misc/en,Englisch.
base256/Algol,Algol
base256/Apollo,Apollo
base256/Athens,Athen
base256/Atlantic,Atlantik
base256/Aztec,Azteke
base256/Babylon,Babylon
base256/Belfast,Belfast
base256/Bradbury,Bradbury
base256/Brazilian,Brasilianer
base256/Burbank,Burbank
base256/Burlington,Burlington
base256/Camelot,Camelot
base256/Capricorn,Steinbock
base256/Cherokee,Cherokee
base256/Chicago,Chicago
base256/Christmas,Weihnachten
base256/Dakota,Dakota
base256/December,Dezember
base256/Dupont,Dupont
base256/Eskimo,Eskimo
base256/Galveston,Galveston
base256/Geiger,Geiger
base256/Hamilton,Hamilton
base256/Istanbul,Istanbul
base256/Jamaica,Jamaika
base256/Jupiter,Jupiter
base256/Medusa,Medusa
base256/Mohawk,Mohawk
base256/Montana,Montana
base256/Neptune,Neptun
base256/Norwegian,Norweger
base256/Oakland,Oakland
base256/October,Oktober
base256/Ohio,Ohio
base256/Orlando,Orlando
base256/Pacific,Pazifik
base256/Pandora,Pandora
base256/Pegasus,Pegasus
base256/Pluto,Pluto
base256/Saturday,Samstag
base256/Scotland,Schottland
base256/Trojan,Trojaner
base256/Virginia,Virginia
base256/Vulcan,Vulkan
base256/Waterloo,Waterloo
base256/Wichita,Wichita
base256/Wilmington,Wilmington
base256/Wyoming,Wyoming
base256/Yucatan,Yucatan
base256/Zulu,Zulu
base256/aardvark,Erdferkel
base256/absurd,absurd
base256/accrue,anfallen
base256/acme,Höhepunkt
base256/adrift,treibend
base256/adroitness,Geschicklichkeit
base256/adult,Erwachsener
base256/adviser,Berater
base256/afflict,plagen
base256/aftermath,Nachwirkung
base256/aggregate,Aggregat
base256/ahead,voraus
base256/aimless,ziellos
base256/alkali,Alkali
base256/allow,erlauben
base256/almighty,allmächtig
base256/alone,allein
base256/ammo,Munition
base256/amulet,Amulett
base256/amusement,Vergnügen
base256/ancient,uralt
base256/antenna,Antenne
base256/apple,Apfel
base256/applicant,Bewerber
base256/armistice,Waffenstillstand
base256/article,Artikel
base256/artist,Künstler
base256/assume,annehmen
base256/asteroid,Asteroid
base256/atlas,Atlas
base256/atmosphere,Atmosphäre
base256/autopsy,Autopsie
base256/baboon,Pavian
base256/backfield,Hinterfeld
base256/backward,rückwärts
base256/backwater,Stauwasser
base256/banjo,Banjo
base256/barbecue,Grillen
base256/beaming,strahlend
base256/bedlamp,Nachttischlampe
base256/beehive,Bienenstock
base256/beeswax,Bienenwachs
base256/befriend,anfreunden
base256/being,Wesen
base256/belowground,unterirdisch
base256/berserk,rasend
base256/bifocals,Bifokalbrille
base256/billiard,Billard
base256/bison,Bison
base256/blackjack,Blackjack
base256/blockade,Blockade
base256/blowtorch,Lötlampe
base256/bluebird,Blaukehlchen
base256/bodyguard,Leibwächter
base256/bombast,Bombast
base256/bookseller,Buchhändler
base256/bookshelf,Bücherregal
base256/borderline,Grenzfall
base256/bottomless,bodenlos
base256/brackish,brackig
base256/bravado,Prahlerei
base256/breadline,Brotschlange
base256/breakaway,Ausreißer
base256/breakup,Trennung
base256/brickyard,Ziegelei
base256/briefcase,Aktentasche
base256/businessman,Geschäftsmann
base256/butterfat,Butterfett
base256/button,Knopf
base256/buzzard,Bussard
base256/candidate,Kandidat
base256/cannonball,Kanonenkugel
base256/caravan,Karawane
base256/caretaker,Hausmeister
base256/celebrate,feiern
base256/cellulose,Zellulose
base256/cement,Zement
base256/certify,zertifizieren
base256/chairlift,Sessellift
base256/chambermaid,Zimmermädchen
base256/chatter,Geschwätz
base256/checkup,Untersuchung
base256/chisel,Meißel
base256/choking,erstickend
base256/chopper,Hubschrauber
base256/clamshell,Muschelschale
base256/classic,Klassiker
base256/classroom,Klassenzimmer
base256/cleanup,Säuberung
base256/clergyman,Geistlicher
base256/clockwork,Uhrwerk
base256/cobra,Kobra
base256/coherence,Kohärenz
base256/combustion,Verbrennung
base256/commando,Kommando
base256/commence,beginnen
base256/company,Firma
base256/component,Komponente
base256/concert,Konzert
base256/concurrent,gleichzeitig
base256/confidence,Vertrauen
base256/conference,Konferenz
base256/conformist,Konformist
base256/congregate,versammeln
base256/consensus,Konsens
base256/consulting,Beratung
base256/corporate,Unternehmens
base256/corrosion,Korrosion
base256/councilman,Stadtrat
base256/cowbell,Kuhglocke
base256/crackdown,Razzia
base256/cranky,launisch
base256/crossover,Übergang
base256/crowfoot,Krähenfuß
base256/crucial,entscheidend
base256/crucifix,Kruzifix
base256/crumpled,zerknittert
base256/crusade,Kreuzzug
base256/cubic,kubisch
base256/cumbersome,umständlich
base256/customer,Kunde
base256/dashboard,Armaturenbrett
base256/deadbolt,Riegel
base256/decadence,Dekadenz
base256/decimal,dezimal
base256/deckhand,Deckshelfer
base256/designing,entwerfend
base256/detector,Detektor
base256/detergent,Waschmittel
base256/determine,bestimmen
base256/dictator,Diktator
base256/dinosaur,Dinosaurier
base256/direction,Richtung
base256/disable,deaktivieren
base256/disbelief,Unglaube
base256/disruptive,störend
base256/distortion,Verzerrung
base256/document,Dokument
base256/dogsled,Hundeschlitten
base256/dragnet,Schleppnetz
base256/drainage,Entwässerung
base256/dreadful,schrecklich
base256/drifter,Vagabund
base256/dropper,Tropfer
base256/drumbeat,Trommelschlag
base256/drunken,betrunken
base256/dwelling,Wohnung
base256/eating,essend
base256/edict,Erlass
base256/egghead,Eierkopf
base256/eightball,Achterkugel
base256/embezzle,unterschlagen
base256/enchanting,bezaubernd
base256/endorse,befürworten
base256/endow,ausstatten
base256/enlist,anwerben
base256/enrollment,Einschreibung
base256/enterprise,Unternehmen
base256/equation,Gleichung
base256/equipment,Ausrüstung
base256/erase,löschen
base256/escapade,Eskapade
base256/escape,entkommen
base256/everyday,alltäglich
base256/examine,untersuchen
base256/exceed,überschreiten
base256/existence,Existenz
base256/exodus,Exodus
base256/eyeglass,Brille
base256/eyetooth,Eckzahn
base256/facial,Gesichts
base256/fallout,Niederschlag
base256/fascinate,faszinieren
base256/filament,Faden
base256/finicky,pingelig
base256/flagpole,Fahnenmast
base256/flatfoot,Plattfuß
base256/flytrap,Fliegenfalle
base256/forever,ewig
base256/fortitude,Stärke
base256/fracture,Bruch
base256/framework,Rahmenwerk
base256/freedom,Freiheit
base256/frequency,Frequenz
base256/frighten,erschrecken
base256/gadgetry,Gadgets
base256/gazelle,Gazelle
base256/getaway,Flucht
base256/glitter,Glitzer
base256/glossary,Glossar
base256/glucose,Glukose
base256/goggles,Schutzbrille
base256/goldfish,Goldfisch
base256/gossamer,Spinnweben
base256/graduate,Absolvent
base256/gravity,Schwerkraft
base256/gremlin,Kobold
base256/guidance,Führung
base256/guitarist,Gitarrist
base256/hamburger,Hamburger
base256/hamlet,Weiler
base256/handiwork,Handarbeit
base256/hazardous,gefährlich
base256/headwaters,Quellgebiet
base256/hemisphere,Hemisphäre
base256/hesitate,zögern
base256/hideaway,Versteck
base256/highchair,Hochstuhl
base256/hockey,Hockey
base256/holiness,Heiligkeit
base256/hurricane,Hurrikan
base256/hydraulic,hydraulisch
base256/impartial,unparteiisch
base256/impetus,Antrieb
base256/inception,Beginn
base256/indigo,Indigo
base256/indoors,drinnen
base256/indulge,gönnen
base256/inertia,Trägheit
base256/infancy,Kindheit
base256/inferno,Inferno
base256/informant,Informant
base256/insincere,unaufrichtig
base256/insurgent,Aufständischer
base256/integrate,integrieren
base256/intention,Absicht
base256/inventive,erfinderisch
base256/inverse,invers
base256/involve,einbeziehen
base256/is,ist
base256/island,Insel
base256/jawbone,Kieferknochen
base256/keyboard,Tastatur
base256/kickoff,Anstoß
base256/kiwi,Kiwi
base256/klaxon,Hupe
base256/leprosy,Lepra
base256/letterhead,Briefkopf
base256/liberty,Freiheit
base256/longer,länger
base256/locale,Ort
base256/lockup,Gefängnis
base256/maritime,maritim
base256/matchmaker,Heiratsvermittler
base256/maverick,Außenseiter
base256/megaton,Megatonne
base256/merit,Verdienst
base256/microscope,Mikroskop
base256/microwave,Mikrowelle
base256/midsummer,Hochsommer
base256/millionaire,Millionär
base256/minnow,Elritze
base256/miracle,Wunder
base256/miser,Geizhals
base256/misnomer,Fehlbezeichnung
base256/molasses,Melasse
base256/molecule,Molekül
base256/monument,Denkmal
base256/mosquito,Mücke
base256/mural,Wandgemälde
base256/music,Musik
base256/narrative,Erzählung
base256/nebula,Nebel
base256/necklace,Halskette
base256/newborn,Neugeborenes
base256/newsletter,Newsletter
base256/nightbird,Nachtvogel
base256/no,nein
base256/obtuse,stumpf
base256/offload,abladen
base256/onlooker,Zuschauer
base256/optic,optisch
base256/opulent,opulent
base256/orca,Orca
base256/outfielder,Außenfeldspieler
base256/pandemic,Pandemie
base256/paperweight,Briefbeschwerer
base256/paragon,Musterbeispiel
base256/paragraph,Absatz
base256/paramount,vorrangig
base256/passenger,Passagier
base256/payday,Zahltag
base256/peachy,pfirsichfarben
base256/pedigree,Stammbaum
base256/penetrate,durchdringen
base256/perceptive,aufmerksam
base256/performance,Leistung
base256/pharmacy,Apotheke
base256/pheasant,Fasan
base256/phonetic,phonetisch
base256/photograph,Foto
base256/physique,Körperbau
base256/pioneer,Pionier
base256/playhouse,Schauspielhaus
base256/pocketful,Tasche voll
base256/politeness,Höflichkeit
base256/positive,positiv
base256/potato,Kartoffel
base256/preclude,ausschließen
base256/prefer,bevorzugen
base256/preshrunk,vorgeschrumpft
base256/printer,Drucker
base256/processor,Prozessor
base256/provincial,provinziell
base256/prowler,Schleicher
base256/proximate,unmittelbar
base256/puberty,Pubertät
base256/publisher,Verleger
base256/pupil,Schüler
base256/puppy,Welpe
base256/pyramid,Pyramide
base256/python,Python
base256/quadrant,Quadrant
base256/quantity,Menge
base256/quiver,Köcher
base256/quota,Quote
base256/racketeer,Erpresser
base256/ragtime,Ragtime
base256/ratchet,Ratsche
base256/rebellion,Rebellion
base256/rebirth,Wiedergeburt
base256/recipe,Rezept
base256/recover,erholen
base256/reform,Reform
base256/regain,zurückgewinnen
base256/reindeer,Rentier
base256/rematch,Revanche
base256/recorded,aufgenommen
base256/repay,zurückzahlen
base256/repellent,abweisend
base256/replica,Replik
base256/reproduce,reproduzieren
base256/resistor,Widerstand
base256/responsive,reaktionsfähig
base256/retouch,retuschieren
base256/retraction,Widerruf
base256/retrieval,Abruf
base256/retrospect,Rückblick
base256/revenge,Rache
base256/revenue,Einnahmen
base256/revival,Wiederbelebung
base256/revolver,Revolver
base256/reward,Belohnung
base256/rhythm,Rhythmus
base256/ribcage,Brustkorb
base256/ringbolt,Ringbolzen
base256/robust,robust
base256/rocker,Schaukelstuhl
base256/ruffled,zerzaust
base256/sailboat,Segelboot
base256/sandalwood,Sandelholz
base256/sardonic,sardonisch
base256/savagery,Barbarei
base256/sawdust,Sägemehl
base256/scallion,Frühlingszwiebel
base256/scavenger,Aasfresser
base256/scenic,malerisch
base256/scorecard,Wertungskarte
base256/seabird,Seevogel
base256/select,auswählen
base256/sensation,Sensation
base256/sentence,Satz
base256/shadow,Schatten
base256/shamrock,Kleeblatt
base256/showgirl,Showgirl
base256/skullcap,Schädeldecke
base256/skydive,Fallschirmspringen
base256/slingshot,Schleuder
base256/slowdown,Verlangsamung
base256/snapline,Schnappleine
base256/snapshot,Schnappschuss
base256/snowcap,Schneekappe
base256/snowslide,Schneelawine
base256/sociable,gesellig
base256/solo,Solo
base256/southward,südwärts
base256/souvenir,Souvenir
base256/soybean,Sojabohne
base256/spaniel,Spaniel
base256/spearhead,Speerspitze
base256/specialist,Spezialist
base256/speculate,spekulieren
base256/spellbind,verzaubern
