Path/Name,Phrase
ivr/ivr-this_feature,Esta função
ivr/ivr-feature,função
ivr/ivr-automated_attendants,Atendedores automáticos
ivr/ivr-automated_attendant,Atendedor automático
ivr/ivr-please_enter_extension_number_of,Introduza o número da extensão de
ivr/ivr-that_you_would_like_to_modify,que deseja modificar
ivr/ivr-invalid_extension_try_again,"Extensão inválida, tente novamente."
ivr/ivr-modify_main_prompts,Modificar prompts principais
ivr/ivr-modify_option_prompts,Modificar prompts de opção
ivr/ivr-hear_usage_stats,Ouvir estatísticas de utilização
ivr/ivr-at_the_tone,Após o sinal
ivr/ivr-record_prompt,Gravar prompt
ivr/ivr-record_short_greeting,Gravar saudação curta
ivr/ivr-record_invalid_sound,Gravar som inválido
ivr/ivr-record_exit_sound,Gravar som de saída
ivr/ivr-when_finished_press_any_key,Prima qualquer tecla quando terminar.
ivr/ivr-press_key_of_prompt_to_modify,Prima a tecla do prompt que deseja modificar.
ivr/ivr-key,tecla
ivr/ivr-does_not_contain_a_recording,não contém uma gravação
ivr/ivr-already_contains_a_recording,já contém uma gravação
ivr/ivr-option,opção
ivr/ivr-has_had,teve
ivr/ivr-visitors,visitantes
ivr/ivr-visitor,visitante
ivr/ivr-reset_usage_totals,Repor totais de utilização
ivr/ivr-reset_usage_totals_confirm,Confirmar reposição de totais de utilização
ivr/ivr-to_confirm,para confirmar
ivr/ivr-usage_totals_have_been_reset,Totais de utilização foram repostos.
ivr/ivr-to_modify,para modificar
ivr/ivr-to_modify_main_prompt,para modificar prompt principal
ivr/ivr-short_greeting,Saudação curta
ivr/ivr-ivalid_sound_prompt,Prompt de som inválido
ivr/ivr-exit_sound_prompt,Prompt de som de saída
ivr/ivr-not_accept_anonymous_calls,Não aceita chamadas anónimas
ivr/ivr-to_accept_press,"Para aceitar, prima"
ivr/ivr-to_reject,para rejeitar
ivr/ivr-hang_up,Desligue
ivr/ivr-to_reject_hangup,"Para rejeitar, desligue"
ivr/ivr-access_denied,Acesso negado.
ivr/ivr-perform_dtmf_test,Realizar teste DTMF
ivr/ivr-perform_echo_test,Realizar teste de eco
ivr/ivr-perform_delayed_echo_test,Realizar teste de eco atrasado
ivr/ivr-hangup_to_end_test,Desligue para terminar o teste.
ivr/ivr-read_each_key_press_back,Ler cada tecla premida
ivr/ivr-echo_your_audio_back,Ecoar o seu áudio
ivr/ivr-delayed_echo_your_audio_back,Eco atrasado do seu áudio
ivr/ivr-send_fax,Enviar fax
ivr/ivr-enter_number_send_fax,Introduza o número para enviar fax
ivr/ivr-send_fax_now,Enviar fax agora
ivr/ivr-has_been_added_to_the_blacklist,foi adicionado à lista negra
ivr/ivr-has_been_removed_from_blacklist,foi removido da lista negra
ivr/ivr-enter_number_to_add_to_blacklist,Introduza o número para adicionar à lista negra
ivr/ivr-enter_number_to_remove_from_blacklist,Introduza o número para remover da lista negra
ivr/ivr-is_not_on_the_blacklist,não está na lista negra
ivr/ivr-is_already_on_the_blacklist,já está na lista negra
ivr/ivr-for_other_options,Para outras opções
ivr/ivr-your_caller_id_information_is,A sua informação de identificador de chamadas é
ivr/ivr-call_screening_enabled,Triagem de chamadas activada
ivr/ivr-call_screening_disabled,Triagem de chamadas desactivada
ivr/ivr-prompt,prompt
ivr/ivr-enabled,activado
ivr/ivr-disabled,desactivado
ivr/ivr-aint_nobody_got_time_for_that,Ninguém tem tempo para isso!
ivr/ivr-we_would_support,Ajudá-lo-íamos com prazer se respondesse aos nossos telefonemas e emails.
ivr/ivr-suck,...mau.
ivr/ivr-sucks,...mau.
ivr/ivr-to_redial_last_call,Para remarcar última chamada
ivr/ivr-ensure_service_keeps_working,Garantir que o serviço continue a funcionar
ivr/ivr-please_contact,Entre em contacto com
ivr/ivr-the_billing_department,o departamento de facturação
ivr/ivr-by_dialing,marcando
ivr/ivr-credit_card_could_not_be_charged,Cartão de crédito não pôde ser debitado
ivr/ivr-units,unidades
ivr/ivr-per_minute,por minuto
ivr/ivr-your_caller_id_number_is_blocked,O seu número de identificador está bloqueado
ivr/ivr-unblock_caller_id,Deve desbloquear o seu identificador de chamadas para autorização sem PIN no cartão telefónico.
ivr/ivr-request_or_use_pin,"Em alternativa, pode solicitar ou usar um código PIN na sua conta."
ivr/ivr-you_have_used,Utilizou
ivr/ivr-out_of,de
ivr/ivr-next_billing_cycle,próximo ciclo de facturação
ivr/ivr-nothing,nada
ivr/ivr-to_skip,para saltar
ivr/ivr_connect_live_operator,Ligar a operador ao vivo
ivr/ivr-connect_actual_human_being,Ligar a uma pessoa real
ivr/ivr-system_down_for_maintenance,Sistema indisponível para manutenção
ivr/ivr-system_back_up_in_approximately,Sistema volta em aproximadamente
ivr/ivr-you_lose,"Está tudo aí, preto no branco, claro como cristal! Roubou as bebidas efervescentes! Bateu no teto que agora precisa de ser lavado e esterilizado, portanto não recebe nada! Perde! Bom dia, senhor!"
ivr/ivr-cold_pop,"Para beber um refrigerante gelado, prima..."
ivr/ivr-barbecuing,"Se pensou que alguém estava a fazer churrasco, prima..."
ivr/ivr-no_shoes,"Se não apanhou sapatos nem nada e correu pela sua vida, prima..."
ivr/ivr-smoke_got_you,"Se o fumo o apanhou, prima..."
ivr/ivr-got_bronchitis,"Se tem bronquite, prima..."
ivr/ivr-nobody_got_time_for_that,"Se ninguém tem tempo para isso, prima..."
ivr/ivr-reminder_for,Lembrete para
ivr/ivr-appointment_schedule_for,Agendamento de compromisso para
ivr/ivr-Your_verification_PIN_is,O seu PIN de verificação é
ivr/ivr-hotseat_intro,Introdução ao hotdesking
ivr/ivr-modify_main_prompt,Modificar prompt principal
ivr/ivr-hotseat_pin,PIN do hotdesk
ivr/ivr-hotseat_options,Opções de hotdesk
ivr/ivr-maximum_number_of_channels,Atingiu o número máximo de canais.
ivr/ivr-to_do_a_echo_test,para fazer um teste de eco
misc/call_secured,"Esta chamada pode estar a ser ouvida ou pode ser gravada, com objectivos de treino e de testes de qualidade."
misc/followed,...seguido de cardinal.
misc/if_you_are_this_person,Se você é esta pessoa...
misc/if_you_would_like_to,Se você deseja...
misc/provide_reference_number,Forneça o número de referência
misc/transfer1,"Por favor, introduza a extensão para a qual pretende transferir."
misc/transfer2,Transferir
misc/we_are_trying_to_reach,Estamos a tentar contactar...
misc/error,"Ocorreu um erro, por favor entre em contacto com o administrador."
misc/misc-your_call_will_be_terminated_in,A sua chamada irá terminar em...
misc/misc-your_call_has_been_terminated,A sua chamada foi concluída.
misc/misc-to_hear_about_cluecon,Para ouvir sobre ClueCon
misc/misc-cluecon_is_premier_conference,ClueCon é a conferência principal
misc/misc-chicago_each_summer,em Chicago cada verão
misc/misc-wide_range_of_persons,uma ampla gama de pessoas
misc/misc-support_open_source_by_attending,Apoie código aberto participando
misc/misc-freeswitch_sponsored_by_ostag,FreeSWITCH é patrocinado por OSTAG
misc/misc-ostag_learn_more,Saiba mais sobre OSTAG
misc/misc-learn_more_about_freeswitch_solutions,Saiba mais sobre soluções FreeSWITCH
misc/misc-information_about_freeswitch,Informações sobre FreeSWITCH
misc/misc-freeswitch_is_state_of_the_art,FreeSWITCH é estado da arte
misc/misc-it_is_stable_scalable_extensible,"É estável, escalável e extensível"
misc/misc-free_to_download,Gratuito para transferir
misc/misc-freeswitch_dot_org_more,FreeSWITCH.org para mais
misc/misc-Sangoma,Sangoma
misc/misc-fss_best_consulting,FSS melhor consultoria
misc/misc-fss_network_of_experts,FSS rede de especialistas
misc/misc-fss_contact_us,Entre em contacto connosco na FSS
misc/misc-soccer_mom,É típico de mãe de futebolista!
misc/misc-speak_live_with_community,Fale ao vivo com a comunidade
misc/misc-join_us_each_wed,Junte-se a nós toda quarta
misc/misc-more_info_wiki,Mais informações no wiki
misc/misc-welcome_freeswitch_conf_call,Bem-vindo à chamada de conferência FreeSWITCH
misc/misc-e164_dot_org,E164.org
misc/phone_not_auth,Este telefone não está autorizado a realizar chamadas para o exterior.
misc/sorry,Lamento.
misc/call_monitoring_blurb,Esta chamada pode ser monitorizada ou gravada para fins de qualidade e formação.
misc/es,Espanhol
misc/invalid_extension,Essa é uma extensão inválida.
misc/en,Inglês
base256/Algol,Algol
base256/Apollo,Apolo
base256/Athens,Atenas
base256/Atlantic,Atlântico
base256/Aztec,Asteca
base256/Babylon,Babilónia
base256/Belfast,Belfast
base256/Bradbury,Bradbury
base256/Brazilian,Brasileiro
base256/Burbank,Burbank
base256/Burlington,Burlington
base256/Camelot,Camelot
base256/Capricorn,Capricórnio
base256/Cherokee,Cherokee
base256/Chicago,Chicago
base256/Christmas,Natal
base256/Dakota,Dakota
base256/December,Dezembro
base256/Dupont,Dupont
base256/Eskimo,Esquimó
base256/Galveston,Galveston
base256/Geiger,Geiger
base256/Hamilton,Hamilton
base256/Istanbul,Istambul
base256/Jamaica,Jamaica
base256/Jupiter,Júpiter
base256/Medusa,Medusa
base256/Mohawk,Moicano
base256/Montana,Montana
base256/Neptune,Neptuno
base256/Norwegian,Norueguês
base256/Oakland,Oakland
base256/October,Outubro
base256/Ohio,Ohio
base256/Orlando,Orlando
base256/Pacific,Pacífico
base256/Pandora,Pandora
base256/Pegasus,Pégaso
base256/Pluto,Plutão
base256/Saturday,Sábado
base256/Scotland,Escócia
base256/Trojan,Troiano
base256/Virginia,Virgínia
base256/Vulcan,Vulcano
base256/Waterloo,Waterloo
base256/Wichita,Wichita
base256/Wilmington,Wilmington
base256/Wyoming,Wyoming
base256/Yucatan,Yucatã
base256/Zulu,Zulu
base256/aardvark,Aardvark
base256/absurd,Absurdo
base256/accrue,Acumular
base256/acme,Apogeu
base256/adrift,À deriva
base256/adroitness,Destreza
base256/adult,Adulto
base256/adviser,Conselheiro
base256/afflict,Afligir
base256/aftermath,Consequência
base256/aggregate,Agregado
base256/ahead,Adiante
base256/aimless,Sem rumo
base256/alkali,Álcali
base256/allow,Permitir
base256/almighty,Todo-poderoso
base256/alone,Sozinho
base256/ammo,Munição
base256/amulet,Amuleto
base256/amusement,Diversão
base256/ancient,Antigo
base256/antenna,Antena
base256/apple,Maçã
base256/applicant,Candidato
base256/armistice,Armistício
base256/article,Artigo
base256/artist,Artista
base256/assume,Assumir
base256/asteroid,Asteróide
base256/atlas,Atlas
base256/atmosphere,Atmosfera
base256/autopsy,Autópsia
base256/baboon,Babuíno
base256/backfield,Retaguarda
base256/backward,Para trás
base256/backwater,Água parada
base256/banjo,Banjo
base256/barbecue,Churrasco
base256/beaming,Radiante
base256/bedlamp,Candeeiro de mesa
base256/beehive,Colmeia
base256/beeswax,Cera de abelha
base256/befriend,Fazer amizade
base256/being,Ser
base256/belowground,Subterrâneo
base256/berserk,Furioso
base256/bifocals,Bifocais
base256/billiard,Bilhar
base256/bison,Bisonte
base256/blackjack,Vinte e um
base256/blockade,Bloqueio
base256/blowtorch,Maçarico
base256/bluebird,Pássaro azul
base256/bodyguard,Guarda-costas
base256/bombast,Bombástico
base256/bookseller,Livreiro
base256/bookshelf,Estante
base256/borderline,Limite
base256/bottomless,Sem fundo
base256/brackish,Salobro
base256/bravado,Bravata
base256/breadline,Fila do pão
base256/breakaway,Fuga
base256/breakup,Separação
base256/brickyard,Olaria
base256/briefcase,Pasta
base256/businessman,Empresário
base256/butterfat,Gordura de manteiga
base256/button,Botão
base256/buzzard,Abutre
base256/candidate,Candidato
base256/cannonball,Bala de canhão
base256/caravan,Caravana
base256/caretaker,Zelador
base256/celebrate,Celebrar
base256/cellulose,Celulose
base256/cement,Cimento
base256/certify,Certificar
base256/chairlift,Teleférico
base256/chambermaid,Criada de quarto
base256/chatter,Palrear
base256/checkup,Exame
base256/chisel,Cinzel
base256/choking,Engasgando
base256/chopper,Helicóptero
base256/clamshell,Concha
base256/classic,Clássico
base256/classroom,Sala de aula
base256/cleanup,Limpeza
base256/clergyman,Clérigo
base256/clockwork,Mecanismo
base256/cobra,Cobra
base256/coherence,Coerência
base256/combustion,Combustão
base256/commando,Comandos
base256/commence,Começar
base256/company,Empresa
base256/component,Componente
base256/concert,Concerto
base256/concurrent,Simultâneo
base256/confidence,Confiança
base256/conference,Conferência
base256/conformist,Conformista
base256/congregate,Congregar
base256/consensus,Consenso
base256/consulting,Consultoria
base256/corporate,Corporativo
base256/corrosion,Corrosão
base256/councilman,Vereador
base256/cowbell,Sino de vaca
base256/crackdown,Repressão
base256/cranky,Mal-humorado
base256/crossover,Crossover
base256/crowfoot,Pé de corvo
base256/crucial,Crucial
base256/crucifix,Crucifixo
base256/crumpled,Amassado
base256/crusade,Cruzada
base256/cubic,Cúbico
base256/cumbersome,Incómodo
base256/customer,Cliente
base256/dashboard,Painel
base256/deadbolt,Trinco
base256/decadence,Decadência
base256/decimal,Decimal
base256/deckhand,Marinheiro
base256/designing,Projectando
base256/detector,Detector
base256/detergent,Detergente
base256/determine,Determinar
base256/dictator,Ditador
base256/dinosaur,Dinossauro
base256/direction,Direcção
base256/disable,Desactivar
base256/disbelief,Descrença
base256/disruptive,Perturbador
base256/distortion,Distorção
base256/document,Documento
base256/dogsled,Trenó de cães
base256/dragnet,Rede de arrasto
base256/drainage,Drenagem
base256/dreadful,Terrível
base256/drifter,Andarilho
base256/dropper,Conta-gotas
base256/drumbeat,Batida de tambor
base256/drunken,Embriagado
base256/dwelling,Habitação
base256/eating,A comer
base256/edict,Édito
base256/egghead,Intelectual
base256/eightball,Bola oito
base256/embezzle,Desviar
base256/enchanting,Encantador
base256/endorse,Endossar
base256/endow,Dotar
base256/enlist,Alistar
base256/enrollment,Matrícula
base256/enterprise,Empresa
base256/equation,Equação
base256/equipment,Equipamento
base256/erase,Apagar
base256/escapade,Escapadela
base256/escape,Fuga
base256/everyday,Quotidiano
base256/examine,Examinar
base256/exceed,Exceder
base256/existence,Existência
base256/exodus,Êxodo
base256/eyeglass,Óculos
base256/eyetooth,Canino
base256/facial,Facial
base256/fallout,Consequências
base256/fascinate,Fascinar
base256/filament,Filamento
base256/finicky,Exigente
base256/flagpole,Mastro
base256/flatfoot,Polícia
base256/flytrap,Armadilha
base256/forever,Para sempre
base256/fortitude,Fortaleza
base256/fracture,Fractura
base256/framework,Estrutura
base256/freedom,Liberdade
base256/frequency,Frequência
base256/frighten,Assustar
base256/gadgetry,Gadgets
base256/gazelle,Gazela
base256/getaway,Fuga
base256/glitter,Brilho
base256/glossary,Glossário
base256/glucose,Glucose
base256/goggles,Óculos de protecção
base256/goldfish,Peixe dourado
base256/gossamer,Teia de aranha
base256/graduate,Formado
base256/gravity,Gravidade
base256/gremlin,Gremlin
base256/guidance,Orientação
base256/guitarist,Guitarrista
base256/hamburger,Hambúrguer
base256/hamlet,Aldeia
base256/handiwork,Trabalho manual
base256/hazardous,Perigoso
base256/headwaters,Nascente
base256/hemisphere,Hemisfério
base256/hesitate,Hesitar
base256/hideaway,Esconderijo
base256/highchair,Cadeirão
base256/hockey,Hóquei
base256/holiness,Santidade
base256/hurricane,Furacão
base256/hydraulic,Hidráulico
base256/impartial,Imparcial
base256/impetus,Ímpeto
base256/inception,Início
base256/indigo,Índigo
base256/indoors,Interior
base256/indulge,Satisfazer
base256/inertia,Inércia
base256/infancy,Infância
base256/inferno,Inferno
base256/informant,Informador
base256/insincere,Insincero
base256/insurgent,Insurgente
base256/integrate,Integrar
base256/intention,Intenção
base256/inventive,Inventivo
base256/inverse,Inverso
base256/involve,Envolver
base256/is,É
base256/island,Ilha
base256/jawbone,Maxilar
base256/keyboard,Teclado
base256/kickoff,Pontapé de saída
base256/kiwi,Kiwi
base256/klaxon,Buzina
base256/leprosy,Lepra
base256/letterhead,Papel timbrado
base256/liberty,Liberdade
base256/longer,Mais longo
base256/locale,Local
base256/lockup,Prisão
base256/maritime,Marítimo
base256/matchmaker,Casamenteiro
base256/maverick,Inconformista
base256/megaton,Megaton
base256/merit,Mérito
base256/microscope,Microscópio
base256/microwave,Micro-ondas
base256/midsummer,Meio do Verão
base256/millionaire,Milionário
base256/minnow,Peixe pequeno
base256/miracle,Milagre
base256/miser,Avarento
base256/misnomer,Nome errado
base256/molasses,Melaço
base256/molecule,Molécula
base256/monument,Monumento
base256/mosquito,Mosquito
base256/mural,Mural
base256/music,Música
base256/narrative,Narrativa
base256/nebula,Nebulosa
base256/necklace,Colar
base256/newborn,Recém-nascido
base256/newsletter,Boletim
base256/nightbird,Ave nocturna
base256/no,Não
base256/obtuse,Obtuso
base256/offload,Descarregar
base256/onlooker,Espectador
base256/optic,Óptico
base256/opulent,Opulento
base256/orca,Orca
base256/outfielder,Jogador
base256/pandemic,Pandemia
base256/paperweight,Peso de papel
base256/paragon,Modelo
base256/paragraph,Parágrafo
base256/paramount,Primordial
base256/passenger,Passageiro
base256/payday,Dia de pagamento
base256/peachy,Óptimo
base256/pedigree,Pedigree
base256/penetrate,Penetrar
base256/perceptive,Perspicaz
base256/performance,Desempenho
base256/pharmacy,Farmácia
base256/pheasant,Faisão
base256/phonetic,Fonético
base256/photograph,Fotografia
base256/physique,Físico
base256/pioneer,Pioneiro
base256/playhouse,Teatro
base256/pocketful,Bolso cheio
base256/politeness,Educação
base256/positive,Positivo
base256/potato,Batata
base256/preclude,Excluir
base256/prefer,Preferir
base256/preshrunk,Pré-encolhido
base256/printer,Impressora
base256/processor,Processador
base256/provincial,Provincial
base256/prowler,Espreita
base256/proximate,Próximo
base256/puberty,Puberdade
base256/publisher,Editor
base256/pupil,Aluno
base256/puppy,Cachorrinho
base256/pyramid,Pirâmide
base256/python,Python
base256/quadrant,Quadrante
base256/quantity,Quantidade
base256/quiver,Aljava
base256/quota,Quota
base256/racketeer,Gangster
base256/ragtime,Ragtime
base256/ratchet,Roquete
base256/rebellion,Rebelião
base256/rebirth,Renascimento
base256/recipe,Receita
base256/recover,Recuperar
base256/reform,Reforma
base256/regain,Recuperar
base256/reindeer,Rena
base256/rematch,Desforra
base256/recorded,Gravado
base256/repay,Reembolsar
base256/repellent,Repelente
base256/replica,Réplica
base256/reproduce,Reproduzir
base256/resistor,Resistência
base256/responsive,Responsivo
base256/retouch,Retocar
base256/retraction,Retractação
base256/retrieval,Recuperação
base256/retrospect,Retrospectiva
base256/revenge,Vingança
base256/revenue,Receita
base256/revival,Renascimento
base256/revolver,Revólver
base256/reward,Recompensa
base256/rhythm,Ritmo
base256/ribcage,Caixa torácica
base256/ringbolt,Argola
base256/robust,Robusto
base256/rocker,Baloiço
base256/ruffled,Despenteado
base256/sailboat,Veleiro
base256/sandalwood,Sândalo
base256/sardonic,Sardónico
base256/savagery,Selvajaria
base256/sawdust,Serradura
base256/scallion,Cebolinho
base256/scavenger,Catador
base256/scenic,Pitoresco
base256/scorecard,Quadro de resultados
base256/seabird,Ave marinha
base256/select,Seleccionar
base256/sensation,Sensação
base256/sentence,Frase
base256/shadow,Sombra
base256/shamrock,Trevo
base256/showgirl,Bailarina
base256/skullcap,Solidéu
base256/skydive,Paraquedismo
base256/slingshot,Fisga
base256/slowdown,Abrandamento
base256/snapline,Linha de giz
base256/snapshot,Instantâneo
base256/snowcap,Cume nevado
base256/snowslide,Avalanche
base256/sociable,Sociável
base256/solo,Solo
base256/southward,Para sul
base256/souvenir,Lembrança
base256/soybean,Soja
base256/spaniel,Spaniel
base256/spearhead,Vanguarda
base256/specialist,Especialista
base256/speculate,Especular
base256/spellbind,Enfeitiçar
base256/spheroid,Esferóide
base256/spigot,Torneira
base256/spindle,Fuso
base256/spyglass,Luneta
base256/stagehand,Maquinista
base256/stagnate,Estagnar
base256/stairway,Escada
base256/standard,Padrão
base256/stapler,Agrafador
base256/steamship,Navio a vapor
base256/sterling,Excelente
base256/stethoscope,Estetoscópio
base256/stockman,Pecuarista
base256/stopwatch,Cronómetro
base256/stormy,Tempestuoso
base256/stupendous,Estupendo
base256/sugar,Açúcar
base256/supportive,Apoiante
base256/surmount,Superar
base256/surrender,Rendição
base256/suspense,Suspense
base256/suspicious,Suspeito
base256/sweatband,Fita de suor
base256/swelter,Sufocar
base256/sympathy,Simpatia
base256/tactics,Tácticas
base256/talon,Garra
base256/tambourine,Pandeireta
base256/tapeworm,Ténia
base256/telephone,Telefone
base256/tempest,Tempestade
base256/therapist,Terapeuta
base256/this,Isto
base256/tiger,Tigre
base256/tissue,Tecido
base256/tobacco,Tabaco
base256/tolerance,Tolerância
base256/tomorrow,Amanhã
base256/tonic,Tónico
base256/topmost,Mais alto
base256/torpedo,Torpedo
base256/tracker,Rastreador
base256/tradition,Tradição
base256/transit,Trânsito
base256/trauma,Trauma
base256/travesty,Paródia
base256/treadmill,Passadeira
base256/trombonist,Trombonista
base256/trouble,Problema
base256/truncated,Truncado
base256/tumor,Tumor
base256/tunnel,Túnel
base256/tycoon,Magnata
base256/typewriter,Máquina de escrever
base256/ultimate,Último
base256/uncut,Não cortado
base256/undaunted,Destemido
base256/underfoot,Sob os pés
base256/unearth,Desenterrar
base256/unicorn,Unicórnio
base256/unify,Unificar
base256/universe,Universo
base256/unravel,Desvendar
base256/unwind,Relaxar
base256/upcoming,Próximo
base256/uproot,Desarraigar
base256/upset,Chateado
base256/upshot,Resultado
base256/vacancy,Vaga
base256/vagabond,Vagabundo
base256/vapor,Vapor
base256/vertigo,Vertigem
base256/village,Aldeia
base256/virus,Vírus
base256/visitor,Visitante
base256/vocalist,Vocalista
base256/voyager,Viajante
base256/waffle,Waffle
base256/wallet,Carteira
base256/warranty,Garantia
base256/watchword,Senha
base256/wayside,Berma da estrada
base256/whimsical,Caprichoso
base256/willow,Salgueiro
base256/woodlark,Cotovia
base256/yesteryear,Antigamente
features/agent_logged_in,Agente ligado.
features/agent_logged_out,Agente desligado.
features/agent_pause,Agente em pausa.
features/agent_toggle_error,Erro ao alterar estado do agente.
features/agent_unpause,Agente disponível.
features/anonymous_call_disabled,Chamada anónima desactivada.
features/anonymous_call_enabled,Chamada anónima activada.
features/authorization_code_invalid,Código de autorização inválido.
features/authorization_code_saved,Código de autorização guardado.
features/blacklist_added_success,Número adicionado à lista negra.
features/blacklist_enter_number,Introduza o número para bloquear.
features/blacklist_enter_number_remove,Introduza o número para desbloquear.
features/blacklist_error_duplicate,Este número já está na lista negra.
features/blacklist_error_generic,Erro na operação da lista negra.
features/blacklist_error_invalid,Número inválido para lista negra.
features/blacklist_last_success,Último chamador adicionado à lista negra.
features/blacklist_removed_success,Número removido da lista negra.
features/call_flow_disabled,Fluxo de chamadas desactivado.
features/call_flow_enabled,Fluxo de chamadas activado.
features/call_parked,Chamada estacionada.
features/callback_invalid,Pedido de retorno inválido.
features/callback_scheduled,Retorno agendado.
features/callback_unavailable,Serviço de retorno não disponível.
features/cache_list_failed,Falha ao listar cache.
features/cache_purge_failed,Falha ao limpar cache.
features/cache_purged_successfully,Cache limpo com sucesso.
features/confirm_new_feature_password,Confirme a nova palavra-passe de função.
features/conference_ended,Conferência terminada.
features/conference_invalid,Conferência inválida.
features/conference_max_participants,Número máximo de participantes atingido.
features/conference_moderator_entry,É agora moderador.
features/conference_recording,Esta conferência está a ser gravada.
features/conference_wait_moderator,"Aguarde, o moderador ainda não chegou."
features/current-time-is,A hora actual é...
features/customer_code_saved,Código do cliente guardado.
features/demo-echotest,Teste de eco de demonstração.
features/dnd_disabled,Não incomodar desativado.
features/dnd_enabled,Não incomodar ativado.
features/enter_authorization_code,Introduza o código de autorização.
features/enter_current_feature_password,Introduza a palavra-passe de função actual.
features/enter_customer_code,Introduza o código do cliente.
features/enter_destination_number,Introduza o número de destino.
features/enter_extension_to_purge,Introduza a extensão para limpar.
features/enter_feature_password,Introduza a palavra-passe de função.
features/enter_new_feature_password,Introduza a nova palavra-passe de função.
features/enter_password,Introduza a palavra-passe.
features/enter_pin,Introduza o código PIN.
features/enter_queue,Introduza o número da fila.
features/fallback_routing,Encaminhamento de contingência activado.
features/feature_activated,Função activada.
features/feature_not_allowed,Esta função não é permitida.
features/feature_not_available,Este serviço não está disponível de momento.
features/feature_password_mismatch,As palavras-passe não coincidem.
features/feature_password_updated_successfully,Palavra-passe de função actualizada com sucesso.
features/features_password_ok,Palavra-passe de função correcta.
features/features_password_prompt,Introduza a sua palavra-passe de função.
features/features_password_wrong,Palavra-passe de função incorrecta.
features/holiday_closure,Estamos encerrados de momento por feriado. Ligue de volta durante o horário de expediente.
features/hotdesk_login,"Introduza a sua extensão para iniciar o hotdesking, seguido da tecla cardinal."
features/hotdesk_login_required,"Por favor, inicie sessão antes de efectuar chamadas."
features/hotdesk_logout,Foi desligado deste dispositivo.
features/hotdesk_success,Está agora ligado a este dispositivo.
features/im-sorry,"Desculpe, esse não era um número válido."
features/incorrect_current_feature_password,A palavra-passe de função que introduziu está incorrecta.
features/invalid_entry,Entrada inválida.
features/invalid_feature_code,Opção inválida. Tente novamente.
features/invalid_feature_password,Não introduziu uma palavra-passe de função válida.
features/invalid_password,Palavra-passe inválida.
features/invalid_pin,O PIN que introduziu não é válido.
features/invalid_park_slot,O slot de estacionamento solicitado não é válido.
features/ivr-test-goodbye,Obrigado por ligar para o IVR de Teste Ring2All. Adeus.
features/ivr-test-instructions,Para ouvir a hora actual prima 1. Para um teste de eco prima 2. Para música de espera prima 3.
features/ivr-test-invalid,"A selecção introduzida não é válida. Por favor, tente novamente."
features/ivr-test-welcome,Bem-vindo ao IVR de Teste Ring2All.
features/night_mode_disabled,O modo nocturno global está agora desactivado.
features/night_mode_enabled,O modo nocturno global está agora activado.
features/no_available_parking,Não há slots de estacionamento disponíveis.
features/paging_group_invalid,O grupo de paginação que marcou não está disponível.
features/paging_not_allowed,Não está autorizado a aceder a este grupo de paginação.
features/phone_locked,O seu telefone está agora bloqueado.
features/phone_unlocked,O seu telefone está agora desbloqueado.
features/pickup_group_empty,Não há chamadas a tocar para atender.
features/pickup_not_allowed,Não está autorizado a atender chamadas deste grupo.
features/promo_april2025,Aproveite 20% de desconto em todos os planos este mês. Pergunte ao nosso agente para detalhes.
features/queue_added,Adicionado à fila.
features/queue_enter_queue,Introduza o número da fila.
features/queue_error,Erro na fila.
features/queue_final_exit,Obrigado por aguardar. Adeus.
features/queue_invalid,Fila inválida.
features/queue_join_welcome,Bem-vindo à fila.
features/queue_no_agents_available,Nenhum agente disponível de momento.
features/queue_periodic_announcement,Obrigado por aguardar. Um agente atenderá em breve.
features/queue_position_number,É o número...
features/queue_position_suffix,...na fila.
features/queue_removed,Removido da fila.
features/queue_wait_prefix,O tempo estimado de espera é...
features/queue_wait_suffix,...minutos.
features/reminder_enter_time,Introduza o horário do lembrete.
features/reminder_error,Ocorreu um erro ao configurar o lembrete.
features/reminder_record_message,Grave a sua mensagem de lembrete após o sinal.
features/reminder_saved,O seu lembrete foi guardado.
features/remote_wakeup_enter_ext,Introduza a extensão para a chamada despertador.
features/remote_wakeup_enter_time,Introduza o horário do despertador.
features/remote_wakeup_error,Ocorreu um erro ao configurar a chamada despertador.
features/remote_wakeup_scheduled,A sua chamada despertador foi agendada.
features/select_cache_type,"Prima 1 para limpar o cache de extensões, 2 para o plano de marcação ou 3 para perfis SIP."
features/sim-incoming-call-did,"Por favor, introduza o número de destino."
features/sim-incoming-cid,Introduza um número de identificação de chamadas se desejar alterá-lo.
features/speak_last_call_prompt,"Para ligar de volta para este número prima 1, caso contrário desligue."
features/speak_last_not_found,Não foi encontrado nenhum chamador recente.
features/speed_dial_invalid,O código de marcação rápida é inválido.
features/speed_dial_not_found,Não foi encontrado nenhum número para este código de marcação rápida.
features/speed_dial_set,A sua entrada de marcação rápida foi guardada.
features/status_dnd_enabled,A extensão que está a ligar não está disponível de momento.
features/voicemail_goodbye,Adeus.
features/voicemail_welcome,Bem-vindo à sua caixa de mensagens.
features/wakeup_cancel_success,Despertar cancelado com sucesso.
features/wakeup_enter_time,Introduza a hora do despertar.
features/wakeup_error_generic,Erro no despertar.
features/wakeup_error_invalid,Hora de despertar inválida.
features/wakeup_scheduled,Despertar agendado.
features/wrong_password,Palavra-passe incorreta.
