Path/Name,Phrase
ivr/ivr-that_you_would_like_to_modify,que deseja modificar
ivr/ivr-invalid_extension_try_again,"Ramal inválido, tente novamente."
ivr/ivr-modify_main_prompts,Modificar prompts principais
ivr/ivr-modify_option_prompts,Modificar prompts de opção
ivr/ivr-hear_usage_stats,Ouvir estatísticas de uso
ivr/ivr-at_the_tone,Após o tom
ivr/ivr-record_prompt,Gravar prompt
ivr/ivr-record_short_greeting,Gravar saudação curta
ivr/ivr-record_invalid_sound,Gravar som inválido
ivr/ivr-record_exit_sound,Gravar som de saída
ivr/ivr-when_finished_press_any_key,Pressione qualquer tecla quando terminar.
ivr/ivr-press_key_of_prompt_to_modify,Pressione a tecla do prompt que deseja modificar.
ivr/ivr-key,tecla
ivr/ivr-does_not_contain_a_recording,não contém uma gravação
ivr/ivr-already_contains_a_recording,já contém uma gravação
ivr/ivr-option,opção
ivr/ivr-has_had,teve
ivr/ivr-visitors,visitantes
ivr/ivr-visitor,visitante
ivr/ivr-reset_usage_totals,Redefinir totais de uso
ivr/ivr-reset_usage_totals_confirm,Confirmar redefinição de totais de uso
ivr/ivr-to_confirm,para confirmar
ivr/ivr-usage_totals_have_been_reset,Totais de uso foram redefinidos.
ivr/ivr-to_modify,para modificar
ivr/ivr-to_modify_main_prompt,para modificar prompt principal
ivr/ivr-short_greeting,Saudação curta
ivr/ivr-ivalid_sound_prompt,Prompt de som inválido
ivr/ivr-exit_sound_prompt,Prompt de som de saída
ivr/ivr-not_accept_anonymous_calls,Não aceita chamadas anônimas
ivr/ivr-to_accept_press,"Para aceitar, pressione"
ivr/ivr-to_reject,para rejeitar
ivr/ivr-hang_up,Desligue
ivr/ivr-to_reject_hangup,"Para rejeitar, desligue"
ivr/ivr-access_denied,Acesso negado.
ivr/ivr-perform_dtmf_test,Realizar teste DTMF
ivr/ivr-perform_echo_test,Realizar teste de eco
ivr/ivr-perform_delayed_echo_test,Realizar teste de eco atrasado
ivr/ivr-hangup_to_end_test,Desligue para encerrar o teste.
ivr/ivr-read_each_key_press_back,Ler cada tecla pressionada
ivr/ivr-echo_your_audio_back,Ecoar seu áudio
ivr/ivr-delayed_echo_your_audio_back,Eco atrasado do seu áudio
ivr/ivr-send_fax,Enviar fax
ivr/ivr-enter_number_send_fax,Digite o número para enviar fax
ivr/ivr-send_fax_now,Enviar fax agora
ivr/ivr-has_been_added_to_the_blacklist,foi adicionado à lista negra
ivr/ivr-has_been_removed_from_blacklist,foi removido da lista negra
ivr/ivr-enter_number_to_add_to_blacklist,Digite o número para adicionar à lista negra
ivr/ivr-enter_number_to_remove_from_blacklist,Digite o número para remover da lista negra
ivr/ivr-is_not_on_the_blacklist,não está na lista negra
ivr/ivr-is_already_on_the_blacklist,já está na lista negra
ivr/ivr-for_other_options,Para outras opções
ivr/ivr-your_caller_id_information_is,Sua informação de identificador de chamadas é
ivr/ivr-call_screening_enabled,Triagem de chamadas ativada
ivr/ivr-call_screening_disabled,Triagem de chamadas desativada
ivr/ivr-prompt,prompt
ivr/ivr-enabled,ativado
ivr/ivr-disabled,desativado
ivr/ivr-aint_nobody_got_time_for_that,Ninguém tem tempo para isso!
ivr/ivr-we_would_support,Nós te ajudaríamos com prazer se você respondesse nossos telefonemas e e-mails.
ivr/ivr-suck,...ruim.
ivr/ivr-sucks,...ruim.
ivr/ivr-to_redial_last_call,Para rediscar última chamada
ivr/ivr-ensure_service_keeps_working,Garantir que o serviço continue funcionando
ivr/ivr-please_contact,Entre em contato com
ivr/ivr-the_billing_department,o departamento de faturamento
ivr/ivr-by_dialing,discando
ivr/ivr-credit_card_could_not_be_charged,Cartão de crédito não pôde ser cobrado
ivr/ivr-units,unidades
ivr/ivr-per_minute,por minuto
ivr/ivr-your_caller_id_number_is_blocked,Seu número de identificador está bloqueado
ivr/ivr-unblock_caller_id,Você deve desbloquear seu identificador de chamadas para autorização sem PIN no cartão telefônico.
ivr/ivr-request_or_use_pin,"Alternativamente, você pode solicitar ou usar um código PIN em sua conta."
ivr/ivr-you_have_used,Você usou
ivr/ivr-out_of,de
ivr/ivr-next_billing_cycle,próximo ciclo de faturamento
ivr/ivr-nothing,nada
ivr/ivr-to_skip,para pular
ivr/ivr_connect_live_operator,Conectar com operador ao vivo
ivr/ivr-connect_actual_human_being,Conectar com uma pessoa real
ivr/ivr-system_down_for_maintenance,Sistema indisponível para manutenção
ivr/ivr-system_back_up_in_approximately,Sistema volta em aproximadamente
ivr/ivr-you_lose,"Está tudo aí, preto no branco, claro como cristal! Você roubou as bebidas efervescentes! Você bateu no teto que agora precisa ser lavado e esterilizado, então você não ganha nada! Você perde! Bom dia, senhor!"
ivr/ivr-cold_pop,"Para pegar um refrigerante gelado, pressione..."
ivr/ivr-barbecuing,"Se você achou que alguém estava fazendo churrasco, pressione..."
ivr/ivr-no_shoes,"Se você não pegou sapatos nem nada e correu pela sua vida, pressione..."
ivr/ivr-smoke_got_you,"Se a fumaça te pegou, pressione..."
ivr/ivr-got_bronchitis,"Se você tem bronquite, pressione..."
ivr/ivr-nobody_got_time_for_that,"Se ninguém tem tempo para isso, pressione..."
ivr/ivr-reminder_for,Lembrete para
ivr/ivr-appointment_schedule_for,Agendamento de compromisso para
ivr/ivr-Your_verification_PIN_is,Seu PIN de verificação é
ivr/ivr-hotseat_intro,Introdução ao hotdesking
ivr/ivr-modify_main_prompt,Modificar prompt principal
ivr/ivr-hotseat_pin,PIN do hotdesk
ivr/ivr-hotseat_options,Opções de hotdesk
ivr/ivr-maximum_number_of_channels,Você atingiu o número máximo de canais.
ivr/ivr-to_do_a_echo_test,para fazer um teste de eco
misc/call_secured,"Esta chamada esta sendo escutada ou pode ser gravada, com o obejtivo de treinamento e de testes de qualidade."
misc/followed,...depois a tecla sustenido.
misc/if_you_are_this_person,Se você é esta pessoa...
misc/if_you_would_like_to,Se você deseja...
misc/provide_reference_number,Indique o número de referência
misc/transfer1,"Por favor, digite o ramal que deseja transferir."
misc/transfer2,Transferir
misc/we_are_trying_to_reach,Estamos tentando contatar...
misc/error,"Houve uma falha, por favor entre em contato com o administrador."
misc/misc-your_call_will_be_terminated_in,A sua ligação vai terminar em...
misc/misc-your_call_has_been_terminated,A sua ligação foi finalizada.
misc/misc-to_hear_about_cluecon,Para ouvir sobre ClueCon
misc/misc-cluecon_is_premier_conference,ClueCon é a conferência principal
misc/misc-chicago_each_summer,em Chicago cada verão
misc/misc-wide_range_of_persons,uma ampla gama de pessoas
misc/misc-support_open_source_by_attending,Apoie código aberto participando
misc/misc-freeswitch_sponsored_by_ostag,FreeSWITCH é patrocinado por OSTAG
misc/misc-ostag_learn_more,Saiba mais sobre OSTAG
misc/misc-learn_more_about_freeswitch_solutions,Saiba mais sobre soluções FreeSWITCH
misc/misc-information_about_freeswitch,Informações sobre FreeSWITCH
misc/misc-freeswitch_is_state_of_the_art,FreeSWITCH é estado da arte
misc/misc-it_is_stable_scalable_extensible,"É estável, escalável e extensível"
misc/misc-free_to_download,Gratuito para baixar
misc/misc-freeswitch_dot_org_more,FreeSWITCH.org para mais
misc/misc-Sangoma,Sangoma
misc/misc-fss_best_consulting,FSS melhor consultoria
misc/misc-fss_network_of_experts,FSS rede de especialistas
misc/misc-fss_contact_us,Entre em contato conosco na FSS
misc/misc-soccer_mom,É típico de mãe de atleta!
misc/misc-speak_live_with_community,Fale ao vivo com a comunidade
misc/misc-join_us_each_wed,Junte-se a nós toda quarta
misc/misc-more_info_wiki,Mais informações no wiki
misc/misc-welcome_freeswitch_conf_call,Bem-vindo à chamada de conferência FreeSWITCH
misc/misc-e164_dot_org,E164.org
misc/phone_not_auth,Este telefone não esta autorizado para realizar ligações ao exterior.
misc/sorry,Lamento.
misc/call_monitoring_blurb,Esta chamada pode ser monitorada ou gravada para fins de qualidade e treinamento.
misc/es,Espanhol
misc/invalid_extension,Essa é uma extensão inválida.
misc/en,Inglês
base256/Algol,Algol
base256/Apollo,Apolo
base256/Athens,Atenas
base256/Atlantic,Atlântico
base256/Aztec,Asteca
base256/Babylon,Babilônia
base256/Belfast,Belfast
base256/Bradbury,Bradbury
base256/Brazilian,Brasileiro
base256/Burbank,Burbank
base256/Burlington,Burlington
base256/Camelot,Camelot
base256/Capricorn,Capricórnio
base256/Cherokee,Cherokee
base256/Chicago,Chicago
base256/Christmas,Natal
base256/Dakota,Dakota
base256/December,Dezembro
base256/Dupont,Dupont
base256/Eskimo,Esquimó
base256/Galveston,Galveston
base256/Geiger,Geiger
base256/Hamilton,Hamilton
base256/Istanbul,Istambul
base256/Jamaica,Jamaica
base256/Jupiter,Júpiter
base256/Medusa,Medusa
base256/Mohawk,Moicano
base256/Montana,Montana
base256/Neptune,Netuno
base256/Norwegian,Norueguês
base256/Oakland,Oakland
base256/October,Outubro
base256/Ohio,Ohio
base256/Orlando,Orlando
base256/Pacific,Pacífico
base256/Pandora,Pandora
base256/Pegasus,Pégaso
base256/Pluto,Plutão
base256/Saturday,Sábado
base256/Scotland,Escócia
base256/Trojan,Troiano
base256/Virginia,Virgínia
base256/Vulcan,Vulcano
base256/Waterloo,Waterloo
base256/Wichita,Wichita
base256/Wilmington,Wilmington
base256/Wyoming,Wyoming
base256/Yucatan,Yucatã
base256/Zulu,Zulu
base256/aardvark,Aardvark
base256/absurd,Absurdo
base256/accrue,Acumular
base256/acme,Ápice
base256/adrift,À deriva
base256/adroitness,Habilidade
base256/adult,Adulto
base256/adviser,Conselheiro
base256/afflict,Afligir
base256/aftermath,Consequência
base256/aggregate,Agregado
base256/ahead,Adiante
base256/aimless,Sem rumo
base256/alkali,Álcali
base256/allow,Permitir
base256/almighty,Todo-poderoso
base256/alone,Sozinho
base256/ammo,Munição
base256/amulet,Amuleto
base256/amusement,Diversão
base256/ancient,Antigo
base256/antenna,Antena
base256/apple,Maçã
base256/applicant,Candidato
base256/armistice,Armistício
base256/article,Artigo
base256/artist,Artista
base256/assume,Assumir
base256/asteroid,Asteróide
base256/atlas,Atlas
base256/atmosphere,Atmosfera
base256/autopsy,Autópsia
base256/baboon,Babuíno
base256/backfield,Retaguarda
base256/backward,Para trás
base256/backwater,Água parada
base256/banjo,Banjo
base256/barbecue,Churrasco
base256/beaming,Radiante
base256/bedlamp,Abajur
base256/beehive,Colmeia
base256/beeswax,Cera de abelha
base256/befriend,Fazer amizade
base256/being,Ser
base256/belowground,Subterrâneo
base256/berserk,Furioso
base256/bifocals,Bifocais
base256/billiard,Bilhar
base256/bison,Bisão
base256/blackjack,Vinte e um
base256/blockade,Bloqueio
base256/blowtorch,Maçarico
base256/bluebird,Pássaro azul
base256/bodyguard,Guarda-costas
base256/bombast,Bombástico
base256/bookseller,Livreiro
base256/bookshelf,Estante
base256/borderline,Limite
base256/bottomless,Sem fundo
base256/brackish,Salobro
base256/bravado,Bravata
base256/breadline,Fila do pão
base256/breakaway,Fuga
base256/breakup,Separação
base256/brickyard,Olaria
base256/briefcase,Pasta
base256/businessman,Empresário
base256/butterfat,Gordura de manteiga
base256/button,Botão
base256/buzzard,Abutre
base256/candidate,Candidato
base256/cannonball,Bala de canhão
base256/caravan,Caravana
base256/caretaker,Zelador
base256/celebrate,Celebrar
base256/cellulose,Celulose
base256/cement,Cimento
base256/certify,Certificar
base256/chairlift,Teleférico
base256/chambermaid,Camareira
base256/chatter,Tagarelice
base256/checkup,Exame
base256/chisel,Cinzel
base256/choking,Engasgando
base256/chopper,Helicóptero
base256/clamshell,Concha
base256/classic,Clássico
base256/classroom,Sala de aula
base256/cleanup,Limpeza
base256/clergyman,Clérigo
base256/clockwork,Mecanismo
base256/cobra,Cobra
base256/coherence,Coerência
base256/combustion,Combustão
base256/commando,Comandos
base256/commence,Começar
base256/company,Empresa
base256/component,Componente
base256/concert,Concerto
base256/concurrent,Simultâneo
base256/confidence,Confiança
base256/conference,Conferência
base256/conformist,Conformista
base256/congregate,Congregar
base256/consensus,Consenso
base256/consulting,Consultoria
base256/corporate,Corporativo
base256/corrosion,Corrosão
base256/councilman,Vereador
base256/cowbell,Sino de vaca
base256/crackdown,Repressão
base256/cranky,Mal-humorado
base256/crossover,Crossover
base256/crowfoot,Pé de corvo
base256/crucial,Crucial
base256/crucifix,Crucifixo
base256/crumpled,Amassado
base256/crusade,Cruzada
base256/cubic,Cúbico
base256/cumbersome,Incômodo
base256/customer,Cliente
base256/dashboard,Painel
base256/deadbolt,Trinco
base256/decadence,Decadência
base256/decimal,Decimal
base256/deckhand,Marinheiro
base256/designing,Projetando
base256/detector,Detector
base256/detergent,Detergente
base256/determine,Determinar
base256/dictator,Ditador
base256/dinosaur,Dinossauro
base256/direction,Direção
base256/disable,Desabilitar
base256/disbelief,Descrença
base256/disruptive,Perturbador
base256/distortion,Distorção
base256/document,Documento
base256/dogsled,Trenó de cães
base256/dragnet,Rede de arrasto
base256/drainage,Drenagem
base256/dreadful,Terrível
base256/drifter,Andarilho
base256/dropper,Conta-gotas
base256/drumbeat,Batida de tambor
base256/drunken,Embriagado
base256/dwelling,Moradia
base256/eating,Comendo
base256/edict,Edito
base256/egghead,Intelectual
base256/eightball,Bola oito
base256/embezzle,Desviar
base256/enchanting,Encantador
base256/endorse,Endossar
base256/endow,Dotar
base256/enlist,Alistar
base256/enrollment,Matrícula
base256/enterprise,Empresa
base256/equation,Equação
base256/equipment,Equipamento
base256/erase,Apagar
base256/escapade,Escapada
base256/escape,Fuga
base256/everyday,Cotidiano
base256/examine,Examinar
base256/exceed,Exceder
base256/existence,Existência
base256/exodus,Êxodo
base256/eyeglass,Óculos
base256/eyetooth,Canino
base256/facial,Facial
base256/fallout,Consequências
base256/fascinate,Fascinar
base256/filament,Filamento
base256/finicky,Exigente
base256/flagpole,Mastro
base256/flatfoot,Policial
base256/flytrap,Armadilha
base256/forever,Para sempre
base256/fortitude,Fortaleza
base256/fracture,Fratura
base256/framework,Estrutura
base256/freedom,Liberdade
base256/frequency,Frequência
base256/frighten,Assustar
base256/gadgetry,Gadgets
base256/gazelle,Gazela
base256/getaway,Fuga
base256/glitter,Brilho
base256/glossary,Glossário
base256/glucose,Glicose
base256/goggles,Óculos de proteção
base256/goldfish,Peixe dourado
base256/gossamer,Teia de aranha
base256/graduate,Formado
base256/gravity,Gravidade
base256/gremlin,Gremlin
base256/guidance,Orientação
base256/guitarist,Guitarrista
base256/hamburger,Hambúrguer
base256/hamlet,Aldeia
base256/handiwork,Trabalho manual
base256/hazardous,Perigoso
base256/headwaters,Nascente
base256/hemisphere,Hemisfério
base256/hesitate,Hesitar
base256/hideaway,Esconderijo
base256/highchair,Cadeirão
base256/hockey,Hóquei
base256/holiness,Santidade
base256/hurricane,Furacão
base256/hydraulic,Hidráulico
base256/impartial,Imparcial
base256/impetus,Ímpeto
base256/inception,Início
base256/indigo,Índigo
base256/indoors,Interior
base256/indulge,Satisfazer
base256/inertia,Inércia
base256/infancy,Infância
base256/inferno,Inferno
base256/informant,Informante
base256/insincere,Insincero
base256/insurgent,Insurgente
base256/integrate,Integrar
base256/intention,Intenção
base256/inventive,Inventivo
base256/inverse,Inverso
base256/involve,Envolver
base256/is,É
base256/island,Ilha
base256/jawbone,Mandíbula
base256/keyboard,Teclado
base256/kickoff,Pontapé inicial
base256/kiwi,Kiwi
base256/klaxon,Buzina
base256/leprosy,Lepra
base256/letterhead,Papel timbrado
base256/liberty,Liberdade
base256/longer,Mais longo
base256/locale,Local
base256/lockup,Prisão
base256/maritime,Marítimo
base256/matchmaker,Casamenteiro
base256/maverick,Inconformista
base256/megaton,Megaton
base256/merit,Mérito
base256/microscope,Microscópio
base256/microwave,Micro-ondas
base256/midsummer,Meio do verão
base256/millionaire,Milionário
base256/minnow,Peixe pequeno
base256/miracle,Milagre
base256/miser,Avarento
base256/misnomer,Nome errado
base256/molasses,Melaço
base256/molecule,Molécula
base256/monument,Monumento
base256/mosquito,Mosquito
base256/mural,Mural
base256/music,Música
base256/narrative,Narrativa
base256/nebula,Nebulosa
base256/necklace,Colar
base256/newborn,Recém-nascido
base256/newsletter,Boletim
base256/nightbird,Ave noturna
base256/no,Não
base256/obtuse,Obtuso
base256/offload,Descarregar
base256/onlooker,Espectador
base256/optic,Óptico
base256/opulent,Opulento
base256/orca,Orca
base256/outfielder,Jogador
base256/pandemic,Pandemia
base256/paperweight,Peso de papel
base256/paragon,Modelo
base256/paragraph,Parágrafo
base256/paramount,Primordial
base256/passenger,Passageiro
base256/payday,Dia de pagamento
base256/peachy,Ótimo
base256/pedigree,Pedigree
base256/penetrate,Penetrar
base256/perceptive,Perspicaz
base256/performance,Desempenho
base256/pharmacy,Farmácia
base256/pheasant,Faisão
base256/phonetic,Fonético
base256/photograph,Fotografia
base256/physique,Físico
base256/pioneer,Pioneiro
base256/playhouse,Teatro
base256/pocketful,Bolso cheio
base256/politeness,Educação
base256/positive,Positivo
base256/potato,Batata
base256/preclude,Excluir
base256/prefer,Preferir
base256/preshrunk,Pré-encolhido
base256/printer,Impressora
base256/processor,Processador
base256/provincial,Provincial
base256/prowler,Espreita
base256/proximate,Próximo
base256/puberty,Puberdade
base256/publisher,Editor
base256/pupil,Aluno
base256/puppy,Filhote
base256/pyramid,Pirâmide
base256/python,Python
base256/quadrant,Quadrante
base256/quantity,Quantidade
base256/quiver,Aljava
base256/quota,Cota
base256/racketeer,Gangster
base256/ragtime,Ragtime
base256/ratchet,Catraca
base256/rebellion,Rebelião
base256/rebirth,Renascimento
base256/recipe,Receita
base256/recover,Recuperar
base256/reform,Reforma
base256/regain,Recuperar
base256/reindeer,Rena
base256/rematch,Revanche
base256/recorded,Gravado
base256/repay,Repagar
base256/repellent,Repelente
base256/replica,Réplica
base256/reproduce,Reproduzir
base256/resistor,Resistor
base256/responsive,Responsivo
base256/retouch,Retocar
base256/retraction,Retratação
base256/retrieval,Recuperação
base256/retrospect,Retrospecto
base256/revenge,Vingança
base256/revenue,Receita
base256/revival,Renascimento
base256/revolver,Revólver
base256/reward,Recompensa
base256/rhythm,Ritmo
base256/ribcage,Caixa torácica
base256/ringbolt,Argola
base256/robust,Robusto
base256/rocker,Balanço
base256/ruffled,Despenteado
base256/sailboat,Veleiro
base256/sandalwood,Sândalo
base256/sardonic,Sardônico
base256/savagery,Selvageria
base256/sawdust,Serragem
base256/scallion,Cebolinha
base256/scavenger,Catador
base256/scenic,Pitoresco
base256/scorecard,Placar
base256/seabird,Ave marinha
base256/select,Selecionar
base256/sensation,Sensação
base256/sentence,Frase
base256/shadow,Sombra
base256/shamrock,Trevo
base256/showgirl,Dançarina
base256/skullcap,Solidéu
base256/skydive,Paraquedismo
base256/slingshot,Estilingue
base256/slowdown,Desaceleração
base256/snapline,Linha de giz
base256/snapshot,Instantâneo
base256/snowcap,Cume nevado
base256/snowslide,Avalanche
base256/sociable,Sociável
base256/solo,Solo
base256/southward,Para o sul
base256/souvenir,Lembrança
base256/soybean,Soja
base256/spaniel,Spaniel
base256/spearhead,Vanguarda
base256/specialist,Especialista
base256/speculate,Especular
base256/spellbind,Enfeitiçar
base256/spheroid,Esferoide
base256/spigot,Torneira
base256/spindle,Fuso
base256/spyglass,Luneta
base256/stagehand,Maquinista
base256/stagnate,Estagnar
base256/stairway,Escada
base256/standard,Padrão
base256/stapler,Grampeador
base256/steamship,Navio a vapor
base256/sterling,Excelente
base256/stethoscope,Estetoscópio
base256/stockman,Pecuarista
base256/stopwatch,Cronômetro
base256/stormy,Tempestuoso
base256/stupendous,Estupendo
base256/sugar,Açúcar
base256/supportive,Apoiador
base256/surmount,Superar
base256/surrender,Rendição
base256/suspense,Suspense
base256/suspicious,Suspeito
base256/sweatband,Faixa de suor
base256/swelter,Sufocar
base256/sympathy,Simpatia
base256/tactics,Táticas
base256/talon,Garra
base256/tambourine,Pandeiro
base256/tapeworm,Tênia
base256/telephone,Telefone
base256/tempest,Tempestade
base256/therapist,Terapeuta
base256/this,Isto
base256/tiger,Tigre
base256/tissue,Tecido
base256/tobacco,Tabaco
base256/tolerance,Tolerância
base256/tomorrow,Amanhã
base256/tonic,Tônico
base256/topmost,Mais alto
base256/torpedo,Torpedo
base256/tracker,Rastreador
base256/tradition,Tradição
base256/transit,Trânsito
base256/trauma,Trauma
base256/travesty,Paródia
base256/treadmill,Esteira
base256/trombonist,Trombonista
base256/trouble,Problema
base256/truncated,Truncado
base256/tumor,Tumor
base256/tunnel,Túnel
base256/tycoon,Magnata
base256/typewriter,Máquina de escrever
base256/ultimate,Último
base256/uncut,Não cortado
base256/undaunted,Destemido
base256/underfoot,Sob os pés
base256/unearth,Desenterrar
base256/unicorn,Unicórnio
base256/unify,Unificar
base256/universe,Universo
base256/unravel,Desvendar
base256/unwind,Relaxar
base256/upcoming,Próximo
base256/uproot,Desarraigar
base256/upset,Chateado
base256/upshot,Resultado
base256/vacancy,Vaga
base256/vagabond,Vagabundo
base256/vapor,Vapor
base256/vertigo,Vertigem
base256/village,Vila
base256/virus,Vírus
base256/visitor,Visitante
base256/vocalist,Vocalista
base256/voyager,Viajante
base256/waffle,Waffle
base256/wallet,Carteira
base256/warranty,Garantia
base256/watchword,Senha
base256/wayside,Beira da estrada
base256/whimsical,Caprichoso
base256/willow,Salgueiro
base256/woodlark,Cotovia
base256/yesteryear,Antigamente
features/agent_logged_in,Agente conectado.
features/agent_logged_out,Agente desconectado.
features/agent_pause,Agente em pausa.
features/agent_toggle_error,Erro ao alterar status do agente.
features/agent_unpause,Agente disponível.
features/anonymous_call_disabled,Chamada anônima desativada.
features/anonymous_call_enabled,Chamada anônima ativada.
features/authorization_code_invalid,Código de autorização inválido.
features/authorization_code_saved,Código de autorização salvo.
features/blacklist_added_success,Número adicionado à lista negra.
features/blacklist_enter_number,Digite o número para bloquear.
features/blacklist_enter_number_remove,Digite o número para desbloquear.
features/blacklist_error_duplicate,Este número já está na lista negra.
features/blacklist_error_generic,Erro na operação da lista negra.
features/blacklist_error_invalid,Número inválido para lista negra.
features/blacklist_last_success,Último chamador adicionado à lista negra.
features/blacklist_removed_success,Número removido da lista negra.
features/call_flow_disabled,Fluxo de chamadas desativado.
features/call_flow_enabled,Fluxo de chamadas ativado.
features/call_parked,Chamada estacionada.
features/callback_invalid,Solicitação de retorno inválida.
features/callback_scheduled,Retorno agendado.
features/callback_unavailable,Serviço de retorno não disponível.
features/cache_list_failed,Falha ao listar cache.
features/cache_purge_failed,Falha ao limpar cache.
features/cache_purged_successfully,Cache limpo com sucesso.
features/confirm_new_feature_password,Confirme a nova senha de recurso.
features/conference_ended,Conferência encerrada.
features/conference_invalid,Conferência inválida.
features/conference_max_participants,Número máximo de participantes atingido.
features/conference_moderator_entry,Você agora é moderador.
features/conference_recording,Esta conferência está sendo gravada.
features/conference_wait_moderator,"Aguarde, o moderador ainda não chegou."
features/current-time-is,A hora atual é...
features/customer_code_saved,Código do cliente salvo.
features/demo-echotest,Teste de eco de demonstração.
features/dnd_disabled,Não perturbe desativado.
features/dnd_enabled,Não perturbe ativado.
features/enter_authorization_code,Digite o código de autorização.
features/enter_current_feature_password,Digite a senha de recurso atual.
features/enter_customer_code,Digite o código do cliente.
features/enter_destination_number,Digite o número de destino.
features/enter_extension_to_purge,Digite o ramal para limpar.
features/enter_feature_password,Digite a senha de recurso.
features/enter_new_feature_password,Digite a nova senha de recurso.
features/enter_password,Digite a senha.
features/enter_pin,Digite o código PIN.
features/enter_queue,Digite o número da fila.
features/fallback_routing,Roteamento de contingência ativado.
features/feature_activated,Recurso ativado.
features/feature_not_allowed,Este recurso não é permitido.
features/feature_not_available,Este serviço não está disponível no momento.
features/feature_password_mismatch,As senhas não coincidem.
features/feature_password_updated_successfully,Senha de recurso atualizada com sucesso.
features/features_password_ok,Senha de recurso correta.
features/features_password_prompt,Digite sua senha de recurso.
features/features_password_wrong,Senha de recurso incorreta.
features/holiday_closure,Estamos fechados no momento por feriado. Ligue de volta durante o horário comercial.
features/hotdesk_login,"Digite seu ramal para iniciar o hotdesking, seguido da tecla jogo da velha."
features/hotdesk_login_required,"Por favor, faça login antes de fazer chamadas."
features/hotdesk_logout,Você foi desconectado deste dispositivo.
features/hotdesk_success,Você está agora conectado neste dispositivo.
features/im-sorry,"Desculpe, esse não era um número válido."
features/incorrect_current_feature_password,A senha de recurso que você digitou está incorreta.
features/invalid_entry,Entrada inválida.
features/invalid_feature_code,Opção inválida. Tente novamente.
features/invalid_feature_password,Você não digitou uma senha de recurso válida.
features/invalid_password,Senha inválida.
features/invalid_pin,O PIN que você digitou não é válido.
features/invalid_park_slot,O slot de estacionamento solicitado não é válido.
features/ivr-test-goodbye,Obrigado por ligar para o IVR de Teste Ring2All. Tchau.
features/ivr-test-instructions,Para ouvir a hora atual pressione 1. Para um teste de eco pressione 2. Para música de espera pressione 3.
features/ivr-test-invalid,"A seleção digitada não é válida. Por favor, tente novamente."
features/ivr-test-welcome,Bem-vindo ao IVR de Teste Ring2All.
features/night_mode_disabled,O modo noturno global está agora desativado.
features/night_mode_enabled,O modo noturno global está agora ativado.
features/no_available_parking,Não há slots de estacionamento disponíveis.
features/paging_group_invalid,O grupo de paginação que você discou não está disponível.
features/paging_not_allowed,Você não tem permissão para acessar este grupo de paginação.
features/phone_locked,Seu telefone está agora bloqueado.
features/phone_unlocked,Seu telefone está agora desbloqueado.
features/pickup_group_empty,Não há chamadas tocando para atender.
features/pickup_not_allowed,Você não tem permissão para atender chamadas deste grupo.
features/promo_april2025,Aproveite 20% de desconto em todos os planos este mês. Pergunte ao nosso agente para detalhes.
features/queue_added,Adicionado à fila.
features/queue_enter_queue,Digite o número da fila.
features/queue_error,Erro na fila.
features/queue_final_exit,Obrigado por aguardar. Até logo.
features/queue_invalid,Fila inválida.
features/queue_join_welcome,Bem-vindo à fila.
features/queue_no_agents_available,Nenhum agente disponível no momento.
features/queue_periodic_announcement,Obrigado por aguardar. Um agente atenderá você em breve.
features/queue_position_number,Você é o número...
features/queue_position_suffix,...na fila.
features/queue_removed,Removido da fila.
features/queue_wait_prefix,O tempo estimado de espera é...
features/queue_wait_suffix,...minutos.
features/reminder_enter_time,Digite o horário do lembrete.
features/reminder_error,Ocorreu um erro ao configurar o lembrete.
features/reminder_record_message,Grave sua mensagem de lembrete após o tom.
features/reminder_saved,Seu lembrete foi salvo.
features/remote_wakeup_enter_ext,Digite o ramal para a chamada despertador.
features/remote_wakeup_enter_time,Digite o horário do despertador.
features/remote_wakeup_error,Ocorreu um erro ao configurar a chamada despertador.
features/remote_wakeup_scheduled,Sua chamada despertador foi agendada.
features/select_cache_type,"Pressione 1 para limpar o cache de extensões, 2 para o plano de discagem ou 3 para perfis SIP."
features/sim-incoming-call-did,"Por favor, digite o número de destino."
features/sim-incoming-cid,Digite um número de identificação de chamadas se desejar alterá-lo.
features/speak_last_call_prompt,"Para ligar de volta para este número pressione 1, caso contrário desligue."
features/speak_last_not_found,Nenhum chamador recente foi encontrado.
features/speed_dial_invalid,O código de discagem rápida é inválido.
features/speed_dial_not_found,Nenhum número encontrado para este código de discagem rápida.
features/speed_dial_set,Sua entrada de discagem rápida foi salva.
features/status_dnd_enabled,O ramal que você está ligando não está disponível no momento.
features/voicemail_goodbye,Até logo.
features/voicemail_welcome,Bem-vindo à sua caixa de mensagens.
features/wakeup_cancel_success,Despertar cancelado com sucesso.
features/wakeup_enter_time,Digite o horário do despertar.
features/wakeup_error_generic,Erro no despertar.
features/wakeup_error_invalid,Horário de despertar inválido.
features/wakeup_scheduled,Despertar agendado.
features/wrong_password,Senha incorreta.
features/your_extension_is,Seu ramal é...
features/queue_callback_option,"Para receber uma ligação de retorno, pressione 1."
features/queue_callback_confirm,Você solicitou uma ligação de retorno.
features/queue_callback_enter_number,"Por favor, digite seu número para retorno."
features/queue_callback_invalid_number,"O número digitado é inválido. Por favor, tente novamente."
features/queue_callback_thanks,Obrigado. Ligaremos para você o mais breve possível. Até logo.
