Path/Name,Phrase
ivr/ivr-it_was_that_bug,"Nou, het was inderdaad die bug!"
ivr/ivr-concentrate,CONCENTREER! Focus op het konijn! FOCUS OP HET KONIJN!
ivr/ivr-file_a_jira,"Als u het niet leuk vindt, kunt u een JIRA aanmaken!"
ivr/ivr-founder_of_freesource,"Mag ik u voorstellen, de oprichter van FreeSOURCE, Anthony Ministrone."
ivr/ivr-cold_foolish,"Man, dat is wel heel dom... HEEL dom"
ivr/ivr-trollover_minutes,Gefeliciteerd! U heeft deze maand 1500 Trollover minuten verdiend!
ivr/ivr-yuno_silent_drill,Waarom geen stille modus?!
ivr/ivr-beacuase,Omdat de stemmen best goed waren
ivr/ivr-day_mode,Dagmodus...
ivr/ivr-night_mode,Nachtmodus...
ivr/ivr-lunch_mode,Lunchmodus...
ivr/ivr-custom_mode_number,Aangepaste modus nummer
ivr/ivr-not_have_permission_to_edit,U heeft geen toestemming om te bewerken
ivr/ivr-this_feature,Deze functie
ivr/ivr-feature,functie
ivr/ivr-automated_attendants,Automatische telefonistes
ivr/ivr-automated_attendant,Automatische telefoniste
ivr/ivr-please_enter_extension_number_of,Voer het toestelnummer in van
ivr/ivr-that_you_would_like_to_modify,dat u wilt wijzigen
ivr/ivr-invalid_extension_try_again,"Ongeldig toestel, probeer opnieuw."
ivr/ivr-modify_main_prompts,Wijzig hoofdprompts
ivr/ivr-modify_option_prompts,Wijzig optieprompts
ivr/ivr-hear_usage_stats,Luister naar gebruiksstatistieken
ivr/ivr-at_the_tone,Na de toon
ivr/ivr-record_prompt,Neem prompt op
ivr/ivr-record_short_greeting,Neem korte begroeting op
ivr/ivr-record_invalid_sound,Neem ongeldig geluid op
ivr/ivr-record_exit_sound,Neem exitgeluid op
ivr/ivr-when_finished_press_any_key,Druk op een toets wanneer u klaar bent.
ivr/ivr-press_key_of_prompt_to_modify,Druk op de toets van de prompt die u wilt wijzigen.
ivr/ivr-key,toets
ivr/ivr-does_not_contain_a_recording,bevat geen opname
ivr/ivr-already_contains_a_recording,bevat al een opname
ivr/ivr-option,optie
ivr/ivr-has_had,heeft gehad
ivr/ivr-visitors,bezoekers
ivr/ivr-visitor,bezoeker
ivr/ivr-reset_usage_totals,Reset gebruikstotalen
ivr/ivr-reset_usage_totals_confirm,Bevestig reset van gebruikstotalen
ivr/ivr-to_confirm,om te bevestigen
ivr/ivr-usage_totals_have_been_reset,Gebruikstotalen zijn gereset.
ivr/ivr-to_modify,om te wijzigen
ivr/ivr-to_modify_main_prompt,om hoofdprompt te wijzigen
ivr/ivr-short_greeting,Korte begroeting
ivr/ivr-ivalid_sound_prompt,Ongeldige geluidsprompt
ivr/ivr-exit_sound_prompt,Exit geluidsprompt
ivr/ivr-not_accept_anonymous_calls,Accepteert geen anonieme oproepen
ivr/ivr-to_accept_press,"Om te accepteren, druk op"
ivr/ivr-to_reject,om te weigeren
ivr/ivr-hang_up,Hang op
ivr/ivr-to_reject_hangup,"Om te weigeren, hang op"
ivr/ivr-access_denied,Toegang geweigerd.
ivr/ivr-perform_dtmf_test,Voer DTMF-test uit
ivr/ivr-perform_echo_test,Voer echotest uit
ivr/ivr-perform_delayed_echo_test,Voer vertraagde echotest uit
ivr/ivr-hangup_to_end_test,Hang op om test te beëindigen.
ivr/ivr-read_each_key_press_back,Lees elke toetsaanslag terug
ivr/ivr-echo_your_audio_back,Echo uw audio terug
ivr/ivr-delayed_echo_your_audio_back,Vertraagde echo van uw audio
ivr/ivr-send_fax,Fax verzenden
ivr/ivr-enter_number_send_fax,Voer nummer in om fax te verzenden
ivr/ivr-send_fax_now,Verzend fax nu
ivr/ivr-has_been_added_to_the_blacklist,is toegevoegd aan de zwarte lijst
ivr/ivr-has_been_removed_from_blacklist,is verwijderd van de zwarte lijst
ivr/ivr-enter_number_to_add_to_blacklist,Voer nummer in om toe te voegen aan zwarte lijst
ivr/ivr-enter_number_to_remove_from_blacklist,Voer nummer in om te verwijderen van zwarte lijst
ivr/ivr-is_not_on_the_blacklist,staat niet op de zwarte lijst
ivr/ivr-is_already_on_the_blacklist,staat al op de zwarte lijst
ivr/ivr-for_other_options,Voor andere opties
ivr/ivr-your_caller_id_information_is,Uw nummerweergave-informatie is
ivr/ivr-call_screening_enabled,Oproepscreening ingeschakeld
ivr/ivr-call_screening_disabled,Oproepscreening uitgeschakeld
ivr/ivr-prompt,prompt
ivr/ivr-enabled,ingeschakeld
ivr/ivr-disabled,uitgeschakeld
ivr/ivr-aint_nobody_got_time_for_that,Niemand heeft daar tijd voor!
ivr/ivr-we_would_support,We zouden u graag ondersteunen als u onze telefoontjes en e-mails zou beantwoorden.
ivr/ivr-suck,...slecht.
ivr/ivr-sucks,...slecht.
ivr/ivr-to_redial_last_call,Om laatste oproep opnieuw te bellen
ivr/ivr-ensure_service_keeps_working,Zorg dat service blijft werken
ivr/ivr-please_contact,Neem contact op met
ivr/ivr-the_billing_department,de factureringsafdeling
ivr/ivr-by_dialing,door te bellen naar
ivr/ivr-credit_card_could_not_be_charged,Creditcard kon niet worden belast
ivr/ivr-units,eenheden
ivr/ivr-per_minute,per minuut
ivr/ivr-your_caller_id_number_is_blocked,Uw nummerweergave is geblokkeerd
ivr/ivr-unblock_caller_id,U moet uw nummerweergave deblokkeren voor PIN-loze autorisatie op de belkaart.
ivr/ivr-request_or_use_pin,U kunt ook een PIN-code aanvragen of gebruiken op uw account.
ivr/ivr-you_have_used,U heeft gebruikt
ivr/ivr-out_of,van
ivr/ivr-next_billing_cycle,volgende factuurperiode
ivr/ivr-nothing,niets
ivr/ivr-to_skip,om over te slaan
ivr/ivr_connect_live_operator,Verbinden met live operator
ivr/ivr-connect_actual_human_being,Verbinden met een echt persoon
ivr/ivr-system_down_for_maintenance,Systeem niet beschikbaar wegens onderhoud
ivr/ivr-system_back_up_in_approximately,Systeem weer beschikbaar over ongeveer
ivr/ivr-you_lose,"Het staat er allemaal, zwart op wit, kristalhelder! U stal bruisende drankjes! U stootte tegen het plafond dat nu gewassen en gesteriliseerd moet worden, dus u krijgt niets! U verliest! Goedendag, meneer!"
ivr/ivr-cold_pop,"Om een koele frisdrank te nemen, druk..."
ivr/ivr-barbecuing,"Als u dacht dat iemand aan het barbecueën was, druk..."
ivr/ivr-no_shoes,"Als u geen schoenen heeft gepakt en voor uw leven bent gerend, druk..."
ivr/ivr-smoke_got_you,"Als de rook u te pakken heeft gekregen, druk..."
ivr/ivr-got_bronchitis,"Als u bronchitis heeft, druk..."
ivr/ivr-nobody_got_time_for_that,"Als niemand daar tijd voor heeft, druk..."
ivr/ivr-reminder_for,Herinnering voor
ivr/ivr-appointment_schedule_for,Afspraak gepland voor
ivr/ivr-Your_verification_PIN_is,Uw verificatie-PIN is
ivr/ivr-hotseat_intro,Hotdesk introductie
ivr/ivr-modify_main_prompt,Wijzig hoofdprompt
ivr/ivr-hotseat_pin,Hotdesk PIN
ivr/ivr-hotseat_options,Hotdesk opties
ivr/ivr-maximum_number_of_channels,U heeft het maximale aantal kanalen bereikt.
ivr/ivr-to_do_a_echo_test,om een echotest te doen
misc/call_secured,Dit telefoon gesprek is beveiligd
misc/followed,Gevolgd door een hekje
misc/if_you_are_this_person,Als u deze persoon bent
misc/if_you_would_like_to,Als u wilt
misc/provide_reference_number,Geef een referentie nummer op
misc/transfer1,Geef het toestel nummer op waar naar door verbonden wilt worden
misc/transfer2,Doorschakelen
misc/we_are_trying_to_reach,We proberen te bereiken
misc/error,"Er heeft zich een fout voorgedaan, neem contact op met de systeem beheerder."
misc/misc-your_call_will_be_terminated_in,Uw gesprek wordt beëindigd in...
misc/misc-your_call_has_been_terminated,Uw gesprek is beëindigd.
misc/misc-to_hear_about_cluecon,Om over ClueCon te horen
misc/misc-cluecon_is_premier_conference,ClueCon is de toonaangevende conferentie
misc/misc-chicago_each_summer,in Chicago elke zomer
misc/misc-wide_range_of_persons,een breed scala aan personen
misc/misc-support_open_source_by_attending,Ondersteun open source door deel te nemen
misc/misc-freeswitch_sponsored_by_ostag,FreeSWITCH wordt gesponsord door OSTAG
misc/misc-ostag_learn_more,Meer informatie over OSTAG
misc/misc-learn_more_about_freeswitch_solutions,Meer informatie over FreeSWITCH-oplossingen
misc/misc-information_about_freeswitch,Informatie over FreeSWITCH
misc/misc-freeswitch_is_state_of_the_art,FreeSWITCH is state-of-the-art
misc/misc-it_is_stable_scalable_extensible,"Het is stabiel, schaalbaar en uitbreidbaar"
misc/misc-free_to_download,Gratis te downloaden
misc/misc-freeswitch_dot_org_more,FreeSWITCH.org voor meer
misc/misc-Sangoma,Sangoma
misc/misc-fss_best_consulting,FSS beste consulting
misc/misc-fss_network_of_experts,FSS netwerk van experts
misc/misc-fss_contact_us,Neem contact met ons op bij FSS
misc/misc-soccer_mom,Het is typisch voetbalmoeder gedoe!
misc/misc-speak_live_with_community,Spreek live met de community
misc/misc-join_us_each_wed,Doe elke woensdag mee
misc/misc-more_info_wiki,Meer informatie op de wiki
misc/misc-welcome_freeswitch_conf_call,Welkom bij de FreeSWITCH conferentiegesprek
misc/misc-e164_dot_org,E164.org
misc/phone_not_auth,Dit toestel mag geen externe gesprekken voeren.
misc/sorry,Sorry.
misc/call_monitoring_blurb,Dit gesprek kan worden gemonitord of opgenomen voor kwaliteit en training.
misc/es,Spaans.
misc/invalid_extension,Ongeldige extensie.
misc/en,Engels.
base256/Algol,Algol
base256/Apollo,Apollo
base256/Athens,Athene
base256/Atlantic,Atlantisch
base256/Aztec,Azteek
base256/Babylon,Babylon
base256/Belfast,Belfast
base256/Bradbury,Bradbury
base256/Brazilian,Braziliaans
base256/Burbank,Burbank
base256/Burlington,Burlington
base256/Camelot,Camelot
base256/Capricorn,Steenbok
base256/Cherokee,Cherokee
base256/Chicago,Chicago
base256/Christmas,Kerstmis
base256/Dakota,Dakota
base256/December,December
base256/Dupont,Dupont
base256/Eskimo,Eskimo
base256/Galveston,Galveston
base256/Geiger,Geiger
base256/Hamilton,Hamilton
base256/Istanbul,Istanboel
base256/Jamaica,Jamaica
base256/Jupiter,Jupiter
base256/Medusa,Medusa
base256/Mohawk,Mohawk
base256/Montana,Montana
base256/Neptune,Neptunus
base256/Norwegian,Noors
base256/Oakland,Oakland
base256/October,Oktober
base256/Ohio,Ohio
base256/Orlando,Orlando
base256/Pacific,Pacifisch
base256/Pandora,Pandora
base256/Pegasus,Pegasus
base256/Pluto,Pluto
base256/Saturday,Zaterdag
base256/Scotland,Schotland
base256/Trojan,Trojaans
base256/Virginia,Virginia
base256/Vulcan,Vulkaan
base256/Waterloo,Waterloo
base256/Wichita,Wichita
base256/Wilmington,Wilmington
base256/Wyoming,Wyoming
base256/Yucatan,Yucatan
base256/Zulu,Zoeloe
base256/aardvark,Aardvarken
base256/absurd,Absurd
base256/accrue,Opbouwen
base256/acme,Toppunt
base256/adrift,Afdrijvend
base256/adroitness,Behendighed
base256/adult,Volwassene
base256/adviser,Adviseur
base256/afflict,Teisteren
base256/aftermath,Nasleep
base256/aggregate,Aggregaat
base256/ahead,Vooruit
base256/aimless,Doelloos
base256/alkali,Alkali
base256/allow,Toestaan
base256/almighty,Almachtig
base256/alone,Alleen
base256/ammo,Munitie
base256/amulet,Amulet
base256/amusement,Amusement
base256/ancient,Oud
base256/antenna,Antenne
base256/apple,Appel
base256/applicant,Aanvrager
base256/armistice,Wapenstilstand
base256/article,Artikel
base256/artist,Kunstenaar
base256/assume,Aannemen
base256/asteroid,Asteroïde
base256/atlas,Atlas
base256/atmosphere,Atmosfeer
base256/autopsy,Autopsie
base256/baboon,Baviaan
base256/backfield,Achterhoede
base256/backward,Achterwaarts
base256/backwater,Achterwater
base256/banjo,Banjo
base256/barbecue,Barbecue
base256/beaming,Stralend
base256/bedlamp,Bedlamp
base256/beehive,Bijenkorf
base256/beeswax,Bijenwas
base256/befriend,Bevrienden
base256/being,Wezen
base256/belowground,Ondergronds
base256/berserk,Razend
base256/bifocals,Bifocale bril
base256/billiard,Biljart
base256/bison,Bizon
base256/blackjack,Blackjack
base256/blockade,Blokkade
base256/blowtorch,Brander
base256/bluebird,Blauwe vogel
base256/bodyguard,Lijfwacht
base256/bombast,Bombast
base256/bookseller,Boekhandelaar
base256/bookshelf,Boekenplank
base256/borderline,Grens
base256/bottomless,Bodemloos
base256/brackish,Brak
base256/bravado,Bravour
base256/breadline,Broodlijn
base256/breakaway,Ontsnapping
base256/breakup,Breuk
base256/brickyard,Steenbakkerij
base256/briefcase,Aktetas
base256/businessman,Zakenman
base256/butterfat,Botervet
base256/button,Knop
base256/buzzard,Buizerd
base256/candidate,Kandidaat
base256/cannonball,Kanonskogel
base256/caravan,Caravan
base256/caretaker,Conciërge
base256/celebrate,Vieren
base256/cellulose,Cellulose
base256/cement,Cement
base256/certify,Certifiëren
base256/chairlift,Stoeltjeslift
base256/chambermaid,Kamermeisje
base256/chatter,Geklets
base256/checkup,Controle
base256/chisel,Beitel
base256/choking,Verstikkend
base256/chopper,Helikopter
base256/clamshell,Schelpvorm
base256/classic,Klassiek
base256/classroom,Klaslokaal
base256/cleanup,Opruiming
base256/clergyman,Geestelijke
base256/clockwork,Uurwerk
base256/cobra,Cobra
base256/coherence,Samenhang
base256/combustion,Verbranding
base256/commando,Commando
base256/commence,Beginnen
base256/company,Bedrijf
base256/component,Component
base256/concert,Concert
base256/concurrent,Gelijktijdig
base256/confidence,Vertrouwen
base256/conference,Conferentie
base256/conformist,Conformist
base256/congregate,Verzamelen
base256/consensus,Consensus
base256/consulting,Consulting
base256/corporate,Zakelijk
base256/corrosion,Corrosie
base256/councilman,Raadslid
base256/cowbell,Koebel
base256/crackdown,Hardhandig optreden
base256/cranky,Kribbig
base256/crossover,Crossover
base256/crowfoot,Kraaipoot
base256/crucial,Cruciaal
base256/crucifix,Kruisbeeld
base256/crumpled,Verfrommeld
base256/crusade,Kruistocht
base256/cubic,Kubiek
base256/cumbersome,Omslachtig
base256/customer,Klant
base256/dashboard,Dashboard
base256/deadbolt,Nachtslot
base256/decadence,Decadentie
base256/decimal,Decimaal
base256/deckhand,Dekknecht
base256/designing,Ontwerpend
base256/detector,Detector
base256/detergent,Wasmiddel
base256/determine,Bepalen
base256/dictator,Dictator
base256/dinosaur,Dinosaurus
base256/direction,Richting
base256/disable,Uitschakelen
base256/disbelief,Ongeloof
base256/disruptive,Verstorend
base256/distortion,Vervorming
base256/document,Document
base256/dogsled,Hondenslede
base256/dragnet,Sleepnet
base256/drainage,Drainage
base256/dreadful,Verschrikkelijk
base256/drifter,Zwerver
base256/dropper,Druppelaar
base256/drumbeat,Tromgeroffel
base256/drunken,Dronken
base256/dwelling,Woning
base256/eating,Eten
base256/edict,Edict
base256/egghead,Intellectueel
base256/eightball,Achtbal
base256/embezzle,Verduisteren
base256/enchanting,Betoverend
base256/endorse,Onderschrijven
base256/endow,Begiftigen
base256/enlist,Aanmelden
base256/enrollment,Inschrijving
base256/enterprise,Onderneming
base256/equation,Vergelijking
base256/equipment,Uitrusting
base256/erase,Wissen
base256/escapade,Escapade
base256/escape,Ontsnapping
base256/everyday,Dagelijks
base256/examine,Onderzoeken
base256/exceed,Overtreffen
base256/existence,Bestaan
base256/exodus,Exodus
base256/eyeglass,Bril
base256/eyetooth,Hoektand
base256/facial,Gezichts
base256/fallout,Gevolgen
base256/fascinate,Fascineren
base256/filament,Gloeidraad
base256/finicky,Kieskeurig
base256/flagpole,Vlaggenmast
base256/flatfoot,Agent
base256/flytrap,Vliegenval
base256/forever,Altijd
base256/fortitude,Standvastigheid
base256/fracture,Breuk
base256/framework,Raamwerk
base256/freedom,Vrijheid
base256/frequency,Frequentie
base256/frighten,Schrikken
base256/gadgetry,Gadgets
base256/gazelle,Gazelle
base256/getaway,Ontsnapping
base256/glitter,Glitter
base256/glossary,Woordenlijst
base256/glucose,Glucose
base256/goggles,Bril
base256/goldfish,Goudvis
base256/gossamer,Spinnenweb
base256/graduate,Afgestudeerde
base256/gravity,Zwaartekracht
base256/gremlin,Gremlin
base256/guidance,Begeleiding
base256/guitarist,Gitarist
base256/hamburger,Hamburger
base256/hamlet,Gehucht
base256/handiwork,Handwerk
base256/hazardous,Gevaarlijk
base256/headwaters,Brongebied
base256/hemisphere,Halfrond
base256/hesitate,Aarzelen
base256/hideaway,Schuilplaats
base256/highchair,Kinderstoel
base256/hockey,Hockey
base256/holiness,Heiligheid
base256/hurricane,Orkaan
base256/hydraulic,Hydraulisch
base256/impartial,Onpartijdig
base256/impetus,Impuls
base256/inception,Begin
base256/indigo,Indigo
base256/indoors,Binnen
base256/indulge,Verwennen
base256/inertia,Traagheid
base256/infancy,Kindertijd
base256/inferno,Inferno
base256/informant,Informant
base256/insincere,Onoprecht
base256/insurgent,Opstandeling
base256/integrate,Integreren
base256/intention,Intentie
base256/inventive,Inventief
base256/inverse,Omgekeerd
base256/involve,Betrekken
base256/is,Is
base256/island,Eiland
base256/jawbone,Kaakbeen
base256/keyboard,Toetsenbord
base256/kickoff,Aftrap
base256/kiwi,Kiwi
base256/klaxon,Claxon
base256/leprosy,Lepra
base256/letterhead,Briefhoofd
base256/liberty,Vrijheid
base256/longer,Langer
base256/locale,Locatie
base256/lockup,Gevangenis
base256/maritime,Maritiem
base256/matchmaker,Koppelaar
base256/maverick,Vrijdenker
base256/megaton,Megaton
base256/merit,Verdienste
base256/microscope,Microscoop
base256/microwave,Magnetron
base256/midsummer,Midzomer
base256/millionaire,Miljonair
base256/minnow,Elrits
base256/miracle,Wonder
base256/miser,Vrek
base256/misnomer,Verkeerde naam
base256/molasses,Melasse
base256/molecule,Molecuul
base256/monument,Monument
base256/mosquito,Mug
base256/mural,Muurschildering
base256/music,Muziek
base256/narrative,Verhaal
base256/nebula,Nevel
base256/necklace,Halsketting
base256/newborn,Pasgeborene
base256/newsletter,Nieuwsbrief
base256/nightbird,Nachtvogel
base256/no,Nee
base256/obtuse,Stomp
base256/offload,Afladen
base256/onlooker,Toeschouwer
base256/optic,Optisch
base256/opulent,Weelderig
base256/orca,Orka
base256/outfielder,Veldspeler
base256/pandemic,Pandemie
base256/paperweight,Presse-papier
base256/paragon,Toonbeeld
base256/paragraph,Paragraaf
base256/paramount,Uiterst belangrijk
base256/passenger,Passagier
base256/payday,Betaaldag
base256/peachy,Prima
base256/pedigree,Stamboom
base256/penetrate,Doordringen
base256/perceptive,Scherpzinnig
base256/performance,Prestatie
base256/pharmacy,Apotheek
base256/pheasant,Fazant
base256/phonetic,Fonetisch
base256/photograph,Foto
base256/physique,Lichaamsbouw
base256/pioneer,Pionier
base256/playhouse,Speelhuis
base256/pocketful,Zakje vol
base256/politeness,Beleefdheid
base256/positive,Positief
base256/potato,Aardappel
base256/preclude,Uitsluiten
base256/prefer,Voorkeur
base256/preshrunk,Voorgewassen
base256/printer,Printer
base256/processor,Processor
base256/provincial,Provinciaal
base256/prowler,Sluiper
base256/proximate,Nabij
base256/puberty,Puberteit
base256/publisher,Uitgever
base256/pupil,Leerling
base256/puppy,Puppy
base256/pyramid,Piramide
base256/python,Python
base256/quadrant,Kwadrant
base256/quantity,Hoeveelheid
base256/quiver,Pijlkoker
base256/quota,Quotum
base256/racketeer,Gangster
base256/ragtime,Ragtime
base256/ratchet,Ratel
base256/rebellion,Opstand
base256/rebirth,Wedergeboorte
base256/recipe,Recept
base256/recover,Herstellen
base256/reform,Hervorming
base256/regain,Terugwinnen
base256/reindeer,Rendier
base256/rematch,Herkansing
base256/recorded,Opgenomen
base256/repay,Terugbetalen
base256/repellent,Afstotend
base256/replica,Replica
base256/reproduce,Reproduceren
base256/resistor,Weerstand
base256/responsive,Responsief
base256/retouch,Retoucheren
base256/retraction,Intrekking
base256/retrieval,Ophalen
base256/retrospect,Terugblik
base256/revenge,Wraak
base256/revenue,Omzet
base256/revival,Opleving
base256/revolver,Revolver
base256/reward,Beloning
base256/rhythm,Ritme
base256/ribcage,Ribbenkast
base256/ringbolt,Ringbout
base256/robust,Robuust
base256/rocker,Schommelstoel
base256/ruffled,Gekreukt
base256/sailboat,Zeilboot
base256/sandalwood,Sandelhout
base256/sardonic,Sardonisch
base256/savagery,Wreedheid
base256/sawdust,Zaagsel
base256/scallion,Sjalot
base256/scavenger,Aaseter
base256/scenic,Schilderachtig
base256/scorecard,Scorekaart
base256/seabird,Zeevogel
base256/select,Selecteren
base256/sensation,Sensatie
base256/sentence,Zin
base256/shadow,Schaduw
base256/shamrock,Klavertje
base256/showgirl,Showgirl
base256/skullcap,Kalot
base256/skydive,Parachutespringen
base256/slingshot,Katapult
base256/slowdown,Vertraging
base256/snapline,Krijtlijn
base256/snapshot,Momentopname
base256/snowcap,Sneeuwkap
base256/snowslide,Lawine
base256/sociable,Gezellig
base256/solo,Solo
base256/southward,Zuidwaarts
base256/souvenir,Souvenir
base256/soybean,Sojaboon
base256/spaniel,Spaniël
base256/spearhead,Speerpunt
base256/specialist,Specialist
base256/speculate,Speculeren
base256/spellbind,Betoveren
base256/spheroid,Sferoïde
base256/spigot,Kraan
base256/spindle,Spil
base256/spyglass,Verrekijker
base256/stagehand,Toneelknecht
base256/stagnate,Stagneren
base256/stairway,Trap
base256/standard,Standaard
base256/stapler,Nietmachine
base256/steamship,Stoomschip
base256/sterling,Uitstekend
base256/stethoscope,Stethoscoop
base256/stockman,Veehouder
base256/stopwatch,Stopwatch
base256/stormy,Stormachtig
base256/stupendous,Verbazingwekkend
base256/sugar,Suiker
base256/supportive,Ondersteunend
base256/surmount,Overwinnen
base256/surrender,Overgave
base256/suspense,Spanning
base256/suspicious,Verdacht
base256/sweatband,Zweetband
base256/swelter,Zwelgen
base256/sympathy,Sympathie
base256/tactics,Tactiek
base256/talon,Klauw
base256/tambourine,Tamboerijn
base256/tapeworm,Lintworm
base256/telephone,Telefoon
base256/tempest,Storm
base256/therapist,Therapeut
base256/this,Dit
base256/tiger,Tijger
base256/tissue,Weefsel
base256/tobacco,Tabak
base256/tolerance,Tolerantie
base256/tomorrow,Morgen
base256/tonic,Tonic
base256/topmost,Bovenste
base256/torpedo,Torpedo
base256/tracker,Tracker
base256/tradition,Traditie
base256/transit,Transit
base256/trauma,Trauma
base256/travesty,Parodie
base256/treadmill,Loopband
base256/trombonist,Trombonist
base256/trouble,Problemen
base256/truncated,Afgekapt
base256/tumor,Tumor
base256/tunnel,Tunnel
base256/tycoon,Magnaat
base256/typewriter,Typemachine
base256/ultimate,Ultiem
base256/uncut,Ongesneden
base256/undaunted,Onverschrokken
base256/underfoot,Onder de voet
base256/unearth,Opgraven
base256/unicorn,Eenhoorn
base256/unify,Verenigen
base256/universe,Universum
base256/unravel,Ontrafelen
base256/unwind,Ontspannen
base256/upcoming,Aankomend
base256/uproot,Ontwortelen
base256/upset,Overstuur
base256/upshot,Resultaat
base256/vacancy,Vacature
base256/vagabond,Zwerver
base256/vapor,Damp
base256/vertigo,Duizeling
base256/village,Dorp
base256/virus,Virus
base256/visitor,Bezoeker
base256/vocalist,Zanger
base256/voyager,Reiziger
base256/waffle,Wafel
base256/wallet,Portemonnee
base256/warranty,Garantie
base256/watchword,Wachtwoord
base256/wayside,Wegkant
base256/whimsical,Grillig
base256/willow,Wilg
base256/woodlark,Boomleeuwerik
base256/yesteryear,Vroeger
features/agent_logged_in,Agent aangemeld.
features/agent_logged_out,Agent afgemeld.
features/agent_pause,Agent gepauzeerd.
features/agent_toggle_error,Fout bij wijzigen agentstatus.
features/agent_unpause,Agent beschikbaar.
features/anonymous_call_disabled,Anoniem bellen uitgeschakeld.
features/anonymous_call_enabled,Anoniem bellen ingeschakeld.
features/authorization_code_invalid,Autorisatiecode ongeldig.
features/authorization_code_saved,Autorisatiecode opgeslagen.
features/blacklist_added_success,Nummer toegevoegd aan zwarte lijst.
features/blacklist_enter_number,Voer het te blokkeren nummer in.
features/blacklist_enter_number_remove,Voer het te deblokkeren nummer in.
features/blacklist_error_duplicate,Dit nummer staat al op de zwarte lijst.
features/blacklist_error_generic,Fout bij bewerking zwarte lijst.
features/blacklist_error_invalid,Ongeldig nummer voor zwarte lijst.
features/blacklist_last_success,Laatste beller toegevoegd aan zwarte lijst.
features/blacklist_removed_success,Nummer verwijderd van zwarte lijst.
features/call_flow_disabled,Oproepstroom uitgeschakeld.
features/call_flow_enabled,Oproepstroom ingeschakeld.
features/call_parked,Oproep geparkeerd.
features/callback_invalid,Ongeldig terugbelverzoek.
features/callback_scheduled,Terugbelverzoek gepland.
features/callback_unavailable,Terugbeldienst niet beschikbaar.
features/cache_list_failed,Cache lijst mislukt.
features/cache_purge_failed,Cache wissen mislukt.
features/cache_purged_successfully,Cache succesvol gewist.
features/confirm_new_feature_password,Bevestig het nieuwe functiewachtwoord.
features/conference_ended,Conferentie beëindigd.
features/conference_invalid,Ongeldige conferentie.
features/conference_max_participants,Maximum aantal deelnemers bereikt.
features/conference_moderator_entry,U bent nu moderator.
features/conference_recording,Deze conferentie wordt opgenomen.
features/conference_wait_moderator,"Even geduld, de moderator is nog niet aangekomen."
features/current-time-is,De huidige tijd is...
features/customer_code_saved,Klantcode opgeslagen.
features/demo-echotest,Demo echotest.
features/dnd_disabled,Niet storen uitgeschakeld.
features/dnd_enabled,Niet storen ingeschakeld.
features/enter_authorization_code,Voer de autorisatiecode in.
features/enter_current_feature_password,Voer het huidige functiewachtwoord in.
features/enter_customer_code,Voer de klantcode in.
features/enter_destination_number,Voer het bestemmingsnummer in.
features/enter_extension_to_purge,Voer de extensie in om te wissen.
features/enter_feature_password,Voer het functiewachtwoord in.
features/enter_new_feature_password,Voer het nieuwe functiewachtwoord in.
features/enter_password,Voer het wachtwoord in.
features/enter_pin,Voer de PIN-code in.
features/enter_queue,Voer het wachtrijnummer in.
features/fallback_routing,Terugvalrouting geactiveerd.
features/feature_activated,Functie geactiveerd.
features/feature_not_allowed,Deze functie is niet toegestaan.
features/feature_not_available,Deze dienst is momenteel niet beschikbaar.
features/feature_password_mismatch,Wachtwoorden komen niet overeen.
features/feature_password_updated_successfully,Functiewachtwoord succesvol bijgewerkt.
features/features_password_ok,Functiewachtwoord correct.
features/features_password_prompt,Voer uw functiewachtwoord in.
features/features_password_wrong,Functiewachtwoord onjuist.
features/holiday_closure,We zijn momenteel gesloten voor vakantie. Bel terug tijdens kantooruren.
features/hotdesk_login,"Voer uw toestelnummer in om te beginnen met hotdesking, gevolgd door de hekjetoets."
features/hotdesk_login_required,Log in voordat u kunt bellen.
features/hotdesk_logout,U bent uitgelogd van dit apparaat.
features/hotdesk_success,U bent nu ingelogd op dit apparaat.
features/im-sorry,"Sorry, dat was geen geldig nummer."
features/incorrect_current_feature_password,Het ingevoerde functiewachtwoord is onjuist.
features/invalid_entry,Ongeldige invoer.
features/invalid_feature_code,Ongeldige optie. Probeer opnieuw.
features/invalid_feature_password,U heeft geen geldig functiewachtwoord ingevoerd.
features/invalid_password,Ongeldig wachtwoord.
features/invalid_pin,De ingevoerde PIN is ongeldig.
features/invalid_park_slot,De gevraagde parkeerplaats is niet geldig.
features/ivr-test-goodbye,Bedankt voor uw oproep naar de Ring2All Test IVR. Tot ziens.
features/ivr-test-instructions,"Om de huidige tijd te horen, druk op 1. Voor een echo test, druk op 2. Voor wachtmuziek, druk op 3."
features/ivr-test-invalid,De ingevoerde selectie is niet geldig. Probeer het opnieuw.
features/ivr-test-welcome,Welkom bij de Ring2All Test IVR.
features/night_mode_disabled,Globale nachtmodus is nu uitgeschakeld.
features/night_mode_enabled,Globale nachtmodus is nu ingeschakeld.
features/no_available_parking,Er zijn geen beschikbare parkeerplaatsen.
features/paging_group_invalid,De gekozen pagineringsgroep is niet beschikbaar.
features/paging_not_allowed,U bent niet bevoegd om toegang te krijgen tot deze pagineringsgroep.
features/phone_locked,Uw telefoon is nu vergrendeld.
features/phone_unlocked,Uw telefoon is nu ontgrendeld.
